tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health
0.9131861,0.38830832,m0694_0_sigh,sigh,m0694, male,30, Canada, FA, no
0.52587295,0.69442415,f1854_0_cough,cough,f1854, female,35, United States of America, EN, no
0.96484256,0.2519735,f1689_0_sigh,sigh,f1689, female,35, United States of America, EN, no
0.6096687,0.74852663,f1878_0_throatclearing,throatclearing,f1878, female,43, France, FR, no
0.6698996,0.11551474,m2936_0_sniff,sniff,m2936, male,26, United Kingdom, EN, no
0.88305706,0.42676747,f2750_0_sigh,sigh,f2750, female,19, United Kingdom, EN, no
0.043390337,0.42699078,f2610_0_laughter,laughter,f2610, female,60, United States of America, EN, no
0.79428375,0.22215512,m1993_0_sniff,sniff,m1993, male,36, Venezuela, ES, no
0.72139937,0.095434144,f1286_0_sniff,sniff,f1286, female,40, United States of America, TA, no
0.0832494,0.42315686,f1805_0_laughter,laughter,f1805, female,40, United States of America, EN, no
0.6725229,0.05029508,m0071_0_sniff,sniff,m0071, male,33, Brazil, PT, no
0.7977167,0.44576463,f1396_0_sigh,sigh,f1396, female,19, United States of America, EN, no
0.6180744,0.87928826,f2251_0_cough,cough,f2251, female,28, United States of America, EN, no
0.8291603,0.122799285,m1663_0_sniff,sniff,m1663, male,65, Nigeria, EN, yes
0.80374897,0.74982315,f2638_0_throatclearing,throatclearing,f2638, female,50, United States of America, EN, no
0.49962828,0.85987777,m1611_0_cough,cough,m1611, male,26, Italy, IT, no
0.6404575,0.81589997,f0800_1_throatclearing,throatclearing,f0800, female,31, United States of America, EN, no
0.47872338,0.53927404,f3053_0_sigh,sigh,f3053, female,47, Italy, IT, no
0.53814805,0.5114955,m0521_0_sniff,sniff,m0521, male,34, France, FR, no
0.45339072,0.7691186,m0553_0_cough,cough,m0553, male,40, United States of America, EN, no
0.7996852,0.21577916,m2396_0_sniff,sniff,m2396, male,36, United States of America, EN, no
0.9123336,0.30926484,m3252_0_sigh,sigh,m3252, male,27, United Kingdom, EN, no
0.78430706,0.21091545,m1333_0_sniff,sniff,m1333, male,20, Italy, IT, no
0.46419042,0.8453671,m1341_0_cough,cough,m1341, male,40, United States of America, EN, no
0.5402155,0.44255593,m1845_0_sneeze,sneeze,m1845, male,38, United States of America, EN, no
0.6557947,0.4136245,f1104_0_sneeze,sneeze,f1104, female,32, United States of America, EN, no
0.12336626,0.51691186,m1812_0_laughter,laughter,m1812, male,31, Brazil, PT, no
0.6449191,0.52330595,m1347_1_sneeze,sneeze,m1347, male,33, Italy, EN, no
0.7177312,0.60395813,m1810_0_sneeze,sneeze,m1810, male,37, United States of America, EN, no
0.96798736,0.27866766,f2032_0_sigh,sigh,f2032, female,32, France, FR, no
0.54004145,0.4968665,f0451_0_sneeze,sneeze,f0451, female,22, United States of America, EN, no
0.7322514,0.48315758,f0151_0_laughter,laughter,f0151, female,34, United States of America, EN, no
0.7005325,0.08635143,m2759_0_sniff,sniff,m2759, male,27, United States of America, EN, no
0.44912672,0.76346624,m2263_0_throatclearing,throatclearing,m2263, male,36, Canada, EN, no
0.8288066,0.39191917,m0867_0_sigh,sigh,m0867, male,43, United States of America, EN, no
0.72230107,0.7519363,f0910_0_throatclearing,throatclearing,f0910, female,24, United States of America, EN, no
0.7111447,0.0715454,f1319_0_sniff,sniff,f1319, female,63, United States of America, EN, no
0.5062272,0.7359858,m3139_0_cough,cough,m3139, male,20, Italy, IT, no
0.80805737,0.7304177,m0956_0_throatclearing,throatclearing,m0956, male,24, Ireland, EN, no
0.15066826,0.5334147,m2607_0_laughter,laughter,m2607, male,21, United States of America, EN, no
0.71625996,0.7707184,f2225_0_throatclearing,throatclearing,f2225, female,26, Venezuela, ES, no
0.67803955,0.11131869,f1649_0_sniff,sniff,f1649, female,28, United States of America, EN, no
0.5044017,0.8558265,f0029_0_cough,cough,f0029, female,37, United States of America, EN, no
0.599385,0.9519897,f2548_0_cough,cough,f2548, female,30, India, EN, no
0.69697255,0.10933063,m0768_0_sniff,sniff,m0768, male,25, United Kingdom, EN, no
0.6425096,0.48718873,m2471_0_sneeze,sneeze,m2471, male,20, Italy, IT, no
0.55642545,0.3827745,m3171_0_sneeze,sneeze,m3171, male,21, Italy, IT, no
0.05837563,0.42951253,f2211_0_laughter,laughter,f2211, female,20, United Kingdom, EN, no
0.6213217,0.24630356,f3328_0_sniff,sniff,f3328, female,55, United States of America, EN, no
0.5557564,0.5877483,m1458_0_cough,cough,m1458, male,43, United States of America, EN, no
0.50204325,0.6057072,m0547_0_laughter,laughter,m0547, male,19, United Kingdom, EN, no
0.5645524,0.6111604,m2424_0_sneeze,sneeze,m2424, male,27, United States of America, EN, no
0.7496022,0.5818026,m3124_0_sneeze,sneeze,m3124, male,32, United States of America, EN, no
0.06877714,0.57212,m0552_0_laughter,laughter,m0552, male,29, United States of America, EN, no
0.80838627,0.7993939,f0969_0_throatclearing,throatclearing,f0969, female,35, United States of America, EN, no
0.4309508,0.6188324,f0718_0_laughter,laughter,f0718, female,32, United States of America, EN, no
0.86889076,0.43344626,f3219_0_sigh,sigh,f3219, female,26, United States of America, EN, no
0.9589498,0.19221886,m3018_0_sigh,sigh,m3018, male,46, United Kingdom, EN, no
0.7471001,0.015897093,m0898_0_sniff,sniff,m0898, male,42, United States of America, EN, no
0.9172846,0.24999797,m2204_0_sigh,sigh,m2204, male,60, United States of America, EN, no
0.8371429,0.7125775,f3334_0_throatclearing,throatclearing,f3334, female,51, United States of America, EN, no
0.6719886,0.15809165,f0212_0_sniff,sniff,f0212, female,18, Italy, IT, no
0.57002056,0.93342113,f1472_0_cough,cough,f1472, female,33, Brazil, PT, no
0.8755886,0.19232662,f3064_0_sigh,sigh,f3064, female,32, Italy, EN, no
0.7627614,0.13542101,m3302_0_sniff,sniff,m3302, male,31, Canada, EN, no
0.78599566,0.8176354,f1801_0_throatclearing,throatclearing,f1801, female,36, United States of America, EN, no
0.41882783,0.6174097,f2187_0_cough,cough,f2187, female,37, India, EN, no
0.811778,0.648334,f2436_0_throatclearing,throatclearing,f2436, female,43, Italy, ES, no
0.11936797,0.5138006,f2059_0_laughter,laughter,f2059, female,32, United States of America, EN, no
0.72314084,0.15625452,f0742_0_sniff,sniff,f0742, female,35, United States of America, EN, no
0.5761693,0.96437204,f1122_0_cough,cough,f1122, female,29, United States of America, EN, no
0.74050105,0.1380285,m2510_0_sniff,sniff,m2510, male,29, India, EN, no
0.60287,0.81311613,m2562_0_cough,cough,m2562, male,31, United States of America, EN, no
0.8257397,0.19960622,m2079_0_sigh,sigh,m2079, male,23, Italy, IT, no
0.5995701,0.46947557,m0695_0_sneeze,sneeze,m0695, male,29, Italy, IT, no
0.619016,0.58223015,m1395_0_sneeze,sneeze,m1395, male,36, United States of America, EN, no
0.74077976,0.4967103,f0320_0_sneeze,sneeze,f0320, female,33, United States of America, EN, no
0.71221346,0.82376546,f2641_0_throatclearing,throatclearing,f2641, female,27, United States of America, EN, no
0.54561234,0.43301207,f1620_0_sneeze,sneeze,f1620, female,38, United States of America, EN, no
0.79397887,0.19867744,m2483_0_throatclearing,throatclearing,m2483, male,36, United States of America, EN, no
0.049215518,0.4313873,f0545_0_laughter,laughter,f0545, female,29, United States of America, EN, no
0.10784592,0.46820042,f0550_0_laughter,laughter,f0550, female,35, United States of America, EN, no
0.5855681,0.50626093,f0375_0_sneeze,sneeze,f0375, female,25, United States of America, EN, no
0.758327,0.704416,m2607_0_throatclearing,throatclearing,m2607, male,21, United States of America, EN, no
0.87822837,0.34325498,m2566_0_sigh,sigh,m2566, male,35, United States of America, TR, no
0.72312194,0.7808115,f3143_0_throatclearing,throatclearing,f3143, female,31, India, TE, no
0.9332665,0.3487348,m2427_0_sigh,sigh,m2427, male,18, United States of America, EN, no
0.6475943,0.5789563,m2554_0_sneeze,sneeze,m2554, male,30, Canada, EN, no
0.6354244,0.09367491,m1538_0_sniff,sniff,m1538, male,63, United States of America, EN, no
0.78380585,0.2682356,m0395_0_laughter,laughter,m0395, male,22, Canada, EN, no
0.062392086,0.51447994,m0380_0_laughter,laughter,m0380, male,58, United States of America, EN, no
0.7129653,0.78892154,f3248_0_cough,cough,f3248, female,21, United States of America, EN, no
0.44984332,0.5873444,m1889_0_laughter,laughter,m1889, male,20, United Kingdom, EN, no
0.72096694,0.55078185,m0608_0_cough,cough,m0608, male,23, United States of America, EN, no
0.47926766,0.38450858,m2501_0_sneeze,sneeze,m2501, male,29, India, EN, no
0.92775846,0.293088,m2138_0_sigh,sigh,m2138, male,28, United States of America, EN, no
0.05736527,0.5746406,m0878_0_laughter,laughter,m0878, male,38, United States of America, EN, no
0.16354017,0.52382696,m2689_0_laughter,laughter,m2689, male,33, United States of America, EN, no
0.9303055,0.20991614,f3125_0_sigh,sigh,f3125, female,29, United States of America, EN, no
0.7108119,0.03354728,o1900_0_sniff,sniff,o1900, other,22, United States of America, EN, no
0.09862148,0.55136937,m1364_0_laughter,laughter,m1364, male,24, Brazil, PT, yes
0.4652992,0.61370146,m1371_0_laughter,laughter,m1371, male,22, United States of America, EN, no
0.7496153,0.43250155,m2345_0_sigh,sigh,m2345, male,24, India, HI, no
0.57429963,0.92486215,f1030_0_cough,cough,f1030, female,47, United States of America, EN, no
0.6681965,0.038307924,m2402_0_sniff,sniff,m2402, male,18, United Kingdom, EN, no
0.69199574,0.020234259,f1042_0_sniff,sniff,f1042, female,46, United States of America, EN, no
0.664304,0.9512348,f0622_0_cough,cough,f0622, female,38, United States of America, EN, no
0.7886145,0.17728488,m3210_0_sniff,sniff,m3210, male,45, Italy, FR, no
0.8641081,0.73715585,m3262_0_cough,cough,m3262, male,31, United States of America, EN, no
0.43051594,0.7515784,f2095_0_cough,cough,f2095, female,35, United States of America, EN, no
0.7746445,0.057653923,f0650_0_sniff,sniff,f0650, female,28, United States of America, EN, no
0.9343224,0.26545402,f0281_0_sigh,sigh,f0281, female,19, Italy, IT, no
0.5799817,0.43136045,f1560_0_cough,cough,f1560, female,41, India, ML, no
0.66817343,0.039790854,m2152_0_sniff,sniff,m2152, male,28, United States of America, EN, no
0.053768516,0.45704144,f1366_0_laughter,laughter,f1366, female,35, United States of America, EN, no
0.7028663,0.053168554,f1512_0_sniff,sniff,f1512, female,58, United States of America, EN, no
0.6532711,0.812518,f3062_0_throatclearing,throatclearing,f3062, female,59, United States of America, EN, no
0.41934216,0.8335663,m1185_0_cough,cough,m1185, male,29, United States of America, EN, no
0.66742873,0.07705345,m2726_0_throatclearing,throatclearing,m2726, male,31, Brazil, PT, no
0.46873,0.86293495,m0867_0_cough,cough,m0867, male,43, United States of America, EN, no
0.7815658,0.6577443,f3215_0_throatclearing,throatclearing,f3215, female,45, United States of America, HI, no
0.09472513,0.4564685,f0382_0_laughter,laughter,f0382, female,43, United States of America, EN, no
0.11798807,0.576332,m1139_0_laughter,laughter,m1139, male,24, United States of America, EN, no
0.5276963,0.49504665,f0205_0_sneeze,sneeze,f0205, female,38, Spain, ES, no
0.62609255,0.6800986,m3253_0_throatclearing,throatclearing,m3253, male,73, United States of America, EN, no
0.97168815,0.33900893,f1582_0_sigh,sigh,f1582, female,20, United States of America, ES, no
0.8506368,0.18763119,m0911_0_sigh,sigh,m0911, male,27, Italy, EN, no
0.8888702,0.3829171,m1783_0_sigh,sigh,m1783, male,19, United Arab Erimates, AR, no
0.4517086,0.6207538,m3279_0_laughter,laughter,m3279, male,48, United States of America, EN, no
0.44099587,0.9118698,m2856_0_cough,cough,m2856, male,52, United States of America, EN, no
0.48539338,0.49470317,m2824_0_sniff,sniff,m2824, male,49, India, TA, no
0.1595665,0.5022594,m2970_0_laughter,laughter,m2970, male,59, United Kingdom, EN, no
0.67425627,0.18039869,f1934_0_sniff,sniff,f1934, female,29, Italy, EN, no
0.12056833,0.57297564,m0794_0_laughter,laughter,m0794, male,22, United States of America, EN, no
0.9219893,0.31457293,m2372_0_sigh,sigh,m2372, male,48, United States of America, EN, no
0.67381185,0.08954143,m1221_0_sniff,sniff,m1221, male,28, India, TA, no
0.5702837,0.7458446,m1253_0_cough,cough,m1253, male,32, United Kingdom, EN, no
0.7270186,0.41727516,m2528_0_throatclearing,throatclearing,m2528, male,30, India, TA, no
0.664949,0.2442842,f2661_0_sniff,sniff,f2661, female,32, United States of America, EN, no
0.18355872,0.5130309,m1770_0_laughter,laughter,m1770, male,23, Italy, IT, no
0.5292494,0.9055426,f3001_0_cough,cough,f3001, female,40, United States of America, EN, no
0.97764856,0.28554368,f2173_0_sigh,sigh,f2173, female,31, United States of America, EN, no
0.7364907,0.18568385,m2284_0_sniff,sniff,m2284, male,43, United States of America, EN, no
0.42961472,0.76762486,m2270_0_sneeze,sneeze,m2270, male,33, United States of America, EN, no
0.68465614,0.7845188,f1959_0_throatclearing,throatclearing,f1959, female,46, United States of America, EN, no
0.5606055,0.2824061,f2331_0_sniff,sniff,f2331, female,31, Italy, EN, no
0.13803865,0.4234535,f3033_0_laughter,laughter,f3033, female,28, United States of America, EN, no
0.74476594,0.027293183,m1609_1_sniff,sniff,m1609, male,50, United States of America, EN, no
0.7840353,0.15112847,m0163_0_sniff,sniff,m0163, male,28, Italy, IT, no
0.6026528,0.72500265,m0111_0_cough,cough,m0111, male,36, United States of America, EN, no
0.09908235,0.397259,f3026_0_laughter,laughter,f3026, female,59, United States of America, EN, no
0.6375874,0.94577754,f1772_0_laughter,laughter,f1772, female,34, India, TA, yes
0.57189316,0.42474538,m1594_0_sneeze,sneeze,m1594, male,19, United States of America, EN, no
0.66042954,0.30395103,m0094_0_sneeze,sneeze,m0094, male,30, United States of America, EN, no
0.2079448,0.53315103,f1767_0_laughter,laughter,f1767, female,25, India, EN, no
0.39505377,0.56571376,m3313_0_sigh,sigh,m3313, male,27, Spain, ES, no
0.8681845,0.44294205,f3112_0_sigh,sigh,f3112, female,35, United States of America, EN, no
0.83906347,0.677553,m0877_0_throatclearing,throatclearing,m0877, male,30, United States of America, EN, no
0.7045611,0.56165206,f1074_0_sneeze,sneeze,f1074, female,55, United States of America, EN, no
0.68130016,0.40171638,f0574_0_sneeze,sneeze,f0574, female,32, United States of America, EN, no
0.9347296,0.23683618,m2410_0_sigh,sigh,m2410, male,21, Italy, IT, no
0.7247037,0.1655743,f0149_0_sniff,sniff,f0149, female,49, France, TR, no
0.6936056,0.7424422,f2173_0_throatclearing,throatclearing,f2173, female,31, United States of America, EN, no
0.59059906,0.78731275,m2369_0_cough,cough,m2369, male,26, United States of America, EN, no
0.6462756,0.19357492,m2733_1_sniff,sniff,m2733, male,31, United Kingdom, ML, no
0.7461057,0.40534478,m1538_0_laughter,laughter,m1538, male,63, United States of America, EN, no
0.7496856,0.07324696,f0419_0_sniff,sniff,f0419, female,22, United States of America, EN, no
0.52316433,0.9195528,f1279_0_cough,cough,f1279, female,31, United States of America, EN, no
0.83707213,0.73070097,m2135_0_throatclearing,throatclearing,m2135, male,31, United States of America, EN, no
0.20628498,0.51482403,f2972_0_laughter,laughter,f2972, female,22, United States of America, EN, no
0.50139934,0.84212404,m2639_0_cough,cough,m2639, male,32, United States of America, EN, no
0.4489908,0.5852335,m0045_0_laughter,laughter,m0045, male,23, United States of America, ES, no
0.7435445,0.05247915,m1613_0_sniff,sniff,m1613, male,53, United States of America, EN, no
0.75814784,0.57680273,f0496_0_cough,cough,f0496, female,38, United States of America, EN, no
0.5321083,0.4070531,m2352_0_sneeze,sneeze,m2352, male,23, Germany, DE, no
0.14103235,0.49925825,m0050_0_laughter,laughter,m0050, male,19, Brazil, PT, no
0.70290494,0.07055452,m0001_0_sniff,sniff,m0001, male,36, United States of America, EN, no
0.8740052,0.3300301,m1697_0_sigh,sigh,m1697, male,30, United States of America, EN, no
0.79456365,0.35890836,m0805_0_sigh,sigh,m0805, male,35, India, TA, no
0.6002999,0.91723007,f1284_0_cough,cough,f1284, female,38, France, FR, no
0.50339633,0.7485265,f2771_0_cough,cough,f2771, female,68, United States of America, EN, no
0.7801278,0.6845778,m1071_0_throatclearing,throatclearing,m1071, male,20, Brazil, PT, no
0.53923297,0.4207009,m2307_0_sneeze,sneeze,m2307, male,40, United States of America, ES, no
0.7387713,0.19014864,f2703_0_sniff,sniff,f2703, female,39, United States of America, EN, no
0.7073284,0.6659773,f0735_0_throatclearing,throatclearing,f0735, female,36, United States of America, EN, no
0.6375427,0.13757163,m0551_0_sniff,sniff,m0551, male,21, United States of America, EN, no
0.7501513,0.113576554,f3111_0_sniff,sniff,f3111, female,29, United States of America, EN, no
0.977497,0.24153714,f1189_0_sigh,sigh,f1189, female,42, Canada, EN, no
0.15809092,0.48544985,m2559_0_laughter,laughter,m2559, male,27, United States of America, EN, no
0.7588605,0.034074742,f1856_0_sniff,sniff,f1856, female,29, United Kingdom, EN, no
0.13885634,0.44447088,f1913_0_laughter,laughter,f1913, female,51, United States of America, EN, no
0.66506374,0.7199861,m1206_0_throatclearing,throatclearing,m1206, male,29, United States of America, EN, no
0.8432219,0.7216498,m0780_0_throatclearing,throatclearing,m0780, male,22, Italy, IT, no
0.67850274,0.4755252,f2618_0_sneeze,sneeze,f2618, female,38, United States of America, EN, no
0.041308273,0.571313,m1911_0_laughter,laughter,m1911, male,48, India, TA, no
0.5862263,0.9891148,f0509_0_cough,cough,f0509, female,25, United States of America, EN, no
0.8057848,0.14974022,m2729_0_sniff,sniff,m2729, male,30, India, TE, no
0.6945066,0.16782144,f1369_0_sniff,sniff,f1369, female,25, United States of America, ES, no
0.78585404,0.42142418,m3230_0_sigh,sigh,m3230, male,46, India, HI, no
0.6648575,0.17543352,m2301_1_sniff,sniff,m2301, male,33, United States of America, EN, no
0.7178657,0.105879195,m2279_0_sniff,sniff,m2279, male,40, United States of America, EN, no
0.5241399,0.43151948,m1449_0_sneeze,sneeze,m1449, male,39, United States of America, EN, no
0.83801955,0.33554834,f3031_0_sigh,sigh,f3031, female,34, United Kingdom, EN, no
0.7366102,0.36166972,f1639_0_sniff,sniff,f1639, female,25, United States of America, EN, no
0.08136506,0.55525464,m0218_0_laughter,laughter,m0218, male,31, India, TE, no
0.51580477,0.4834025,f1103_0_sneeze,sneeze,f1103, female,27, United States of America, EN, no
0.900965,0.30269474,m1864_0_sigh,sigh,m1864, male,22, United Kingdom, EN, no
0.03698763,0.41018462,f0052_0_laughter,laughter,f0052, female,33, India, TA, no
0.530027,0.4566396,f1156_0_sneeze,sneeze,f1156, female,25, United States of America, EN, no
0.7736595,0.48455736,m2533_0_sigh,sigh,m2533, male,60, United States of America, EN, no
0.12096951,0.5069137,m2704_0_laughter,laughter,m2704, male,35, Spain, AR, no
0.4901167,0.40585056,m1817_0_sneeze,sneeze,m1817, male,19, United States of America, EN, no
0.69904923,0.30063054,m2828_0_sneeze,sneeze,m2828, male,25, United Kingdom, EN, no
0.5094591,0.46550462,f2169_0_sneeze,sneeze,f2169, female,35, India, TA, no
0.8645711,0.30231655,m1853_0_sigh,sigh,m1853, male,23, Italy, IT, no
0.86923546,0.70972514,m0193_0_throatclearing,throatclearing,m0193, male,41, United States of America, EN, no
0.6857775,0.361379,m2489_0_sneeze,sneeze,m2489, male,38, United States of America, EN, no
0.9173323,0.32179946,m2504_0_sigh,sigh,m2504, male,26, United States of America, EN, no
0.6619689,0.5576893,m3189_0_sneeze,sneeze,m3189, male,24, United States of America, EN, no
0.80623066,0.34462884,f2705_0_sigh,sigh,f2705, female,27, Brazil, PT, no
0.79086256,0.56291354,m0317_0_throatclearing,throatclearing,m0317, male,35, United States of America, EN, no
0.67798686,0.7970811,f1453_0_throatclearing,throatclearing,f1453, female,31, United States of America, EN, no
0.498604,0.46773505,m2476_0_sneeze,sneeze,m2476, male,23, United States of America, EN, yes
0.6488299,0.7433749,m0160_0_throatclearing,throatclearing,m0160, male,23, Italy, IT, no
0.6418213,0.502332,m3176_0_sneeze,sneeze,m3176, male,36, United States of America, EN, no
0.41789597,0.86106956,m1178_0_cough,cough,m1178, male,20, United States of America, EN, no
0.6805102,0.17682163,m0248_0_sniff,sniff,m0248, male,46, United States of America, EN, no
0.14498556,0.49422592,m2158_0_laughter,laughter,m2158, male,33, United States of America, EN, no
0.95137024,0.35549527,m3207_0_sigh,sigh,m3207, male,21, Brazil, PT, no
0.8507177,0.7589212,f2897_0_throatclearing,throatclearing,f2897, female,26, United States of America, EN, no
0.7032992,0.46323127,m3123_0_sneeze,sneeze,m3123, male,38, India, EN, yes
0.9291104,0.36315015,m2504_1_sigh,sigh,m2504, male,26, United States of America, EN, no
0.49901268,0.46528608,f0327_0_sneeze,sneeze,f0327, female,39, United States of America, EN, no
0.15527195,0.48541752,o2005_0_laughter,laughter,o2005, other,60, United States of America, EN, no
0.5978978,0.7548541,m0905_0_cough,cough,m0905, male,36, United States of America, EN, no
0.8047095,0.43560115,m2266_0_sigh,sigh,m2266, male,30, Bangladesh, BN, no
0.6569432,0.15029584,f1470_0_sniff,sniff,f1470, female,41, India, TA, no
0.08120826,0.5098056,m2310_0_laughter,laughter,m2310, male,31, United States of America, EN, no
0.646942,0.5835554,m1338_0_sneeze,sneeze,m1338, male,36, United States of America, EN, no
0.693387,0.11972442,m0832_0_sigh,sigh,m0832, male,33, Italy, IT, no
0.7779707,0.04948431,m1095_0_sniff,sniff,m1095, male,33, Brazil, PT, no
0.5553903,0.91565067,f1152_0_cough,cough,f1152, female,29, United States of America, EN, no
0.6209879,0.23951957,f1120_0_sniff,sniff,f1120, female,44, United States of America, EN, no
0.4879261,0.42853954,m2512_0_cough,cough,m2512, male,32, India, ML, no
0.66390157,0.76081175,f1239_0_throatclearing,throatclearing,f1239, female,39, United Kingdom, IT, no
0.04542442,0.46979043,f0453_0_laughter,laughter,f0453, female,41, United States of America, EN, no
0.6481028,0.04396944,f2185_0_sniff,sniff,f2185, female,34, United States of America, EN, no
0.48452306,0.70082307,f0740_0_cough,cough,f0740, female,31, United States of America, TE, no
0.64958405,0.039740447,f0732_0_sniff,sniff,f0732, female,38, United States of America, EN, no
0.4777765,0.7782406,m3300_0_cough,cough,m3300, male,33, United Kingdom, LV, no
0.835407,0.19993918,m1002_0_sigh,sigh,m1002, male,26, Brazil, PT, no
0.5726977,0.94622827,f2524_0_cough,cough,f2524, female,32, United States of America, EN, no
0.41108444,0.87352186,m1164_0_cough,cough,m1164, male,35, United States of America, EN, no
0.5546743,0.9569135,f0393_0_cough,cough,f0393, female,61, United States of America, EN, no
0.6638049,0.5109093,f2556_0_sniff,sniff,f2556, female,26, India, TA, no
0.43353596,0.60156924,f0607_3_sigh,sigh,f0607, female,35, United States of America, EN, no
0.8085463,0.803886,f1660_0_throatclearing,throatclearing,f1660, female,38, United States of America, EN, no
0.6874196,0.059873838,m0704_0_sniff,sniff,m0704, male,35, United States of America, EN, no
0.76066005,0.024979902,f3344_0_sniff,sniff,f3344, female,23, United States of America, EN, no
0.66138947,0.15546009,m1446_0_sniff,sniff,m1446, male,35, United States of America, EN, no
0.5368987,0.75835246,m1626_0_throatclearing,throatclearing,m1626, male,21, Italy, IT, no
0.50910705,0.8146638,m2491_0_cough,cough,m2491, male,31, India, TA, no
0.06028015,0.51274264,m0459_0_laughter,laughter,m0459, male,38, United States of America, EN, no
0.7477747,0.22986723,m1993_0_sigh,sigh,m1993, male,36, Venezuela, ES, no
0.6769733,0.39012393,f2537_0_sneeze,sneeze,f2537, female,29, India, TA, no
0.38359502,0.85491997,f0933_0_cough,cough,f0933, female,18, United States of America, EN, no
0.56016326,0.56589264,m2082_0_sneeze,sneeze,m2082, male,23, United States of America, EN, no
0.14831036,0.4566867,f0606_0_laughter,laughter,f0606, female,36, United States of America, EN, no
0.065671295,0.42551848,f0613_0_laughter,laughter,f0613, female,22, Italy, IT, no
0.80001146,0.8115381,f0315_0_throatclearing,throatclearing,f0315, female,27, United States of America, EN, yes
0.518864,0.45746768,f3062_0_sneeze,sneeze,f3062, female,59, United States of America, EN, no
0.6006002,0.62408465,f2996_0_sneeze,sneeze,f2996, female,52, United States of America, EN, no
0.5351828,0.76540846,m0886_0_cough,cough,m0886, male,29, United States of America, EN, no
0.086438656,0.53711236,m2150_0_laughter,laughter,m2150, male,55, United States of America, EN, no
0.5898329,0.7401383,m0353_0_throatclearing,throatclearing,m0353, male,18, Italy, IT, no
0.89369303,0.21705914,m1760_0_sigh,sigh,m1760, male,39, United Kingdom, DE, no
0.62653875,0.50937665,m0266_0_sneeze,sneeze,m0266, male,23, United States of America, EN, no
0.45487782,0.5814938,m0611_0_laughter,laughter,m0611, male,39, India, TA, no
0.51393336,0.43061534,m1766_0_sneeze,sneeze,m1766, male,36, United States of America, EN, no
0.50223035,0.8174888,m1183_1_cough,cough,m1183, male,35, United States of America, EN, no
0.6348597,0.08782715,f2199_0_sniff,sniff,f2199, female,38, United States of America, EN, no
0.5391172,0.39557436,m0233_0_sneeze,sneeze,m0233, male,63, United States of America, EN, no
0.836318,0.290454,f0607_2_sigh,sigh,f0607, female,35, United States of America, EN, no
0.6212878,0.6003147,m1733_0_sneeze,sneeze,m1733, male,20, Brazil, PT, no
0.9638927,0.2698453,f2836_0_sigh,sigh,f2836, female,28, Canada, EN, no
0.58596194,0.6848006,m0539_0_throatclearing,throatclearing,m0539, male,24, Brazil, PT, no
0.72341776,0.09300008,f1286_0_sneeze,sneeze,f1286, female,40, United States of America, TA, no
0.064395845,0.51153374,m2318_0_laughter,laughter,m2318, male,46, United States of America, EN, no
0.83832675,0.34887344,m0063_0_sigh,sigh,m0063, male,68, United States of America, EN, no
0.51499635,0.4512819,m0587_2_sneeze,sneeze,m0587, male,64, United States of America, EN, no
0.5628808,0.5703878,f0779_0_sneeze,sneeze,f0779, female,32, United States of America, EN, no
0.5207246,0.49230224,f1279_0_sneeze,sneeze,f1279, female,31, United States of America, EN, no
0.6413146,0.5386271,m0299_0_sneeze,sneeze,m0299, male,53, United States of America, EN, no
0.87427247,0.39916807,m0054_0_sigh,sigh,m0054, male,27, United States of America, EN, no
0.5532903,0.5216244,f2213_0_sneeze,sneeze,f2213, female,25, Italy, FA, no
0.13056664,0.5215027,m0058_0_laughter,laughter,m0058, male,25, Spain, ES, no
0.7741461,0.39956912,f0255_0_sigh,sigh,f0255, female,35, Brazil, PT, no
0.43989527,0.827808,m2928_0_cough,cough,m2928, male,41, United States of America, EN, no
0.68543756,0.7890137,f1204_0_throatclearing,throatclearing,f1204, female,25, United States of America, EN, no
0.79715806,0.7963629,f0782_0_throatclearing,throatclearing,f0782, female,26, United States of America, EN, no
0.62656695,0.71254295,m0540_0_throatclearing,throatclearing,m0540, male,20, Italy, IT, no
0.91690046,0.35345984,m2391_0_sigh,sigh,m2391, male,28, Brazil, PT, no
0.88462484,0.36992508,m1757_0_sigh,sigh,m1757, male,44, United States of America, EN, no
0.61004925,0.84164125,f1298_0_cough,cough,f1298, female,21, United States of America, EN, no
0.61727124,0.76572186,f1073_0_throatclearing,throatclearing,f1073, female,21, Italy, IT, no
0.7930612,0.66692185,m1035_0_throatclearing,throatclearing,m1035, male,35, St Vincent & Grenadines, EN, no
0.111476436,0.43923435,f0212_0_laughter,laughter,f0212, female,18, Italy, IT, no
0.64851284,0.54644936,m3259_0_sneeze,sneeze,m3259, male,31, United States of America, EN, no
0.64583665,0.55628884,m2759_0_sneeze,sneeze,m2759, male,27, United States of America, EN, no
0.6381344,0.12871952,m2282_1_sniff,sniff,m2282, male,38, United States of America, EN, no
0.59674567,0.70752287,f1619_0_throatclearing,throatclearing,f1619, female,53, United States of America, EN, no
0.7692293,0.43005726,f2546_0_laughter,laughter,f2546, female,26, India, TA, no
0.6197949,0.50680166,m1919_0_laughter,laughter,m1919, male,42, Mozambique, PT, no
0.5383004,0.96305853,f2902_0_cough,cough,f2902, female,32, United States of America, EN, no
0.10975456,0.47920415,m0210_0_laughter,laughter,m0210, male,32, Brazil, PT, no
