tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health
0.47824466,0.51696235,f2783_0_laughter,laughter,f2783, female,35, France, FR, no
0.7086363,0.39259464,m1543_0_sneeze,sneeze,m1543, male,26, India, MR, no
0.08341729,0.39723495,f2796_0_laughter,laughter,f2796, female,46, United States of America, EN, no
0.74960077,0.71016717,m2829_0_throatclearing,throatclearing,m2829, male,24, United Kingdom, EN, no
0.71854186,0.67124796,m0198_0_throatclearing,throatclearing,m0198, male,29, Brazil, ES, no
0.62242866,0.3155398,m0016_0_sneeze,sneeze,m0016, male,42, United States of America, EN, no
0.9625979,0.2685509,f1083_0_sigh,sigh,f1083, female,28, United States of America, EN, no
0.04402602,0.525158,m1024_0_laughter,laughter,m1024, male,32, India, TE, no
0.56890404,0.7410724,m1669_0_throatclearing,throatclearing,m1669, male,29, Brazil, PT, no
0.69371885,0.043940313,f0969_0_sniff,sniff,f0969, female,35, United States of America, EN, no
0.61947733,0.5179975,m1948_0_sneeze,sneeze,m1948, male,29, United States of America, EN, no
0.6536301,0.26033202,f1009_0_sneeze,sneeze,f1009, female,33, United States of America, EN, no
0.55655074,0.5054089,f0509_0_sneeze,sneeze,f0509, female,25, United States of America, EN, no
0.5510421,0.76547825,m1287_0_throatclearing,throatclearing,m1287, male,30, India, HI, no
0.7394396,0.050983958,f0706_0_sniff,sniff,f0706, female,23, United Kingdom, EN, no
0.761726,0.6681312,f1045_0_throatclearing,throatclearing,f1045, female,24, United States of America, EN, no
0.8759367,0.4482681,f2638_0_sigh,sigh,f2638, female,50, United States of America, EN, no
0.52206236,0.9342448,f0774_0_cough,cough,f0774, female,27, Italy, IT, no
0.3858418,0.84539187,m1583_0_cough,cough,m1583, male,33, United States of America, EN, no
0.06925989,0.54514104,m0288_0_laughter,laughter,m0288, male,31, United States of America, ML, no
0.08956886,0.33896366,f1026_0_laughter,laughter,f1026, female,29, United States of America, EN, no
0.6828241,0.017845491,m2554_0_sniff,sniff,m2554, male,30, Canada, EN, no
0.49868822,0.501848,f0747_0_throatclearing,throatclearing,f0747, female,39, Anguilla, BG, yes
0.78529674,0.35424283,f0224_0_cough,cough,f0224, female,28, Brazil, PT, no
0.40987006,0.48246047,m2258_0_sneeze,sneeze,m2258, male,19, Netherland Antilles, NL, no
0.5616775,0.15773503,m2004_0_sniff,sniff,m2004, male,47, India, TA, no
0.83145857,0.24530894,f2327_0_sigh,sigh,f2327, female,32, Canada, EN, no
0.088760965,0.585773,m0965_0_laughter,laughter,m0965, male,30, India, ML, no
0.60759646,0.375325,m0970_0_laughter,laughter,m0970, male,27, India, HI, no
0.5561147,0.8410814,f2712_0_sneeze,sneeze,f2712, female,32, United States of America, EN, yes
0.516451,0.17260727,m0943_0_sniff,sniff,m0943, male,40, United Kingdom, EN, no
0.06463008,0.4977639,m2781_0_laughter,laughter,m2781, male,25, United States of America, EN, no
0.74214935,0.19698462,m2126_0_sigh,sigh,m2126, male,42, United States of America, EN, no
0.42485955,0.8944147,m0931_0_cough,cough,m0931, male,27, India, TA, no
0.50469124,0.4579643,f3247_0_sneeze,sneeze,f3247, female,34, United States of America, EN, no
0.61726826,0.37966472,m2504_1_sneeze,sneeze,m2504, male,26, United States of America, EN, no
0.5655207,0.95958334,f0884_0_cough,cough,f0884, female,21, Brazil, PT, no
0.6418738,0.28522456,f2747_0_sneeze,sneeze,f2747, female,30, United States of America, EN, no
0.6149432,0.6398491,f1232_0_throatclearing,throatclearing,f1232, female,31, United States of America, EN, no
0.11865701,0.5576323,m0595_2_laughter,laughter,m0595, male,52, United States of America, EN, no
0.7070018,0.68336844,m0778_0_throatclearing,throatclearing,m0778, male,19, United Kingdom, EN, no
0.47457305,0.7060954,m2900_0_cough,cough,m2900, male,36, United States of America, EN, no
0.55099285,0.53134525,f0278_0_sneeze,sneeze,f0278, female,41, United States of America, EN, no
0.9146298,0.38722548,m2111_0_sigh,sigh,m2111, male,31, United States of America, EN, no
0.5880324,0.47176588,f1778_0_sneeze,sneeze,f1778, female,27, Brazil, PT, no
0.498393,0.653181,m0798_0_sneeze,sneeze,m0798, male,47, United States of America, EN, no
0.5710657,0.19861877,f1862_0_sniff,sniff,f1862, female,49, United States of America, EN, no
0.7029079,0.5309574,m3139_0_laughter,laughter,m3139, male,20, Italy, IT, no
0.5784328,0.22128268,f3125_0_sniff,sniff,f3125, female,29, United States of America, EN, no
0.080718845,0.4859095,m0601_1_laughter,laughter,m0601, male,38, United States of America, EN, no
0.50927955,0.5379779,m0767_0_sneeze,sneeze,m0767, male,18, Italy, IT, no
0.6996128,0.054012664,m0565_0_sniff,sniff,m0565, male,25, United States of America, EN, no
0.88081604,0.33402595,m2880_0_sigh,sigh,m2880, male,26, United States of America, EN, no
0.499677,0.7745961,f2745_0_cough,cough,f2745, female,47, United States of America, EN, no
0.60974425,0.6399159,f0549_0_throatclearing,throatclearing,f0549, female,70, United States of America, EN, no
0.6863953,0.13355254,m1377_0_sniff,sniff,m1377, male,30, United States of America, EN, no
0.57839656,0.04375285,m2682_0_sniff,sniff,m2682, male,26, United States of America, EN, no
0.39946955,0.8190642,m0047_0_cough,cough,m0047, male,31, United States of America, EN, no
0.6169859,0.33829015,f0571_1_sneeze,sneeze,f0571, female,28, United States of America, EN, no
0.565528,0.3379417,m0035_0_sniff,sniff,m0035, male,38, United States of America, EN, no
0.53929263,0.47316444,f0287_0_sneeze,sneeze,f0287, female,37, United States of America, EN, no
0.42705336,0.825501,m1655_0_cough,cough,m1655, male,35, United States of America, EN, no
0.941575,0.3258291,f0944_0_sigh,sigh,f0944, female,46, Colombia, ES, no
0.5570143,0.87476903,f2215_0_cough,cough,f2215, female,34, Italy, IT, no
0.7055495,0.3768563,m1627_0_sniff,sniff,m1627, male,40, United States of America, EN, no
0.5457066,0.4696373,f2036_0_sneeze,sneeze,f2036, female,31, United States of America, EN, no
0.54064864,0.24980798,m1848_0_sniff,sniff,m1848, male,35, United Kingdom, EN, no
0.61139065,0.56949276,m2583_0_sneeze,sneeze,m2583, male,37, France, FR, no
0.38738728,0.59448403,m3364_0_laughter,laughter,m3364, male,33, United States of America, EN, no
0.47597036,0.7029753,m2850_0_throatclearing,throatclearing,m2850, male,48, United States of America, EN, no
0.5192305,0.6769694,m2977_0_sneeze,sneeze,m2977, male,26, Italy, IT, no
0.49503553,0.40376207,m3083_0_sneeze,sneeze,m3083, male,48, United States of America, EN, no
0.532444,0.5215115,f2063_0_sneeze,sneeze,f2063, female,19, United States of America, EN, no
0.0435347,0.5568409,m2878_0_laughter,laughter,m2878, male,32, United States of America, EN, no
0.8335026,0.6790542,m0365_0_throatclearing,throatclearing,m0365, male,23, United States of America, EN, no
0.57829595,0.08133522,f2958_0_sniff,sniff,f2958, female,26, Kenya, SW, no
0.53895986,0.6457334,m2922_0_sneeze,sneeze,m2922, male,27, United States of America, EN, no
0.556089,0.36310345,f1656_0_throatclearing,throatclearing,f1656, female,24, Canada, EN, no
0.47107235,0.7120655,m2529_0_sneeze,sneeze,m2529, male,30, United Kingdom, EN, no
0.00079802744,0.5401616,f0597_2_laughter,laughter,f0597, female,56, United States of America, EN, no
0.60202736,0.1418448,m0582_1_sniff,sniff,m0582, male,34, United States of America, EN, no
0.84777635,0.37435198,m3170_0_sigh,sigh,m3170, male,36, United States of America, EN, no
0.09094334,0.5349986,m1678_0_laughter,laughter,m1678, male,20, Brazil, PT, no
0.63546145,0.5349812,m3029_0_sneeze,sneeze,m3029, male,38, United States of America, EN, no
0.6670679,0.6769638,m1610_0_throatclearing,throatclearing,m1610, male,29, United States of America, AR, no
0.09834378,0.5155761,m2395_0_laughter,laughter,m2395, male,48, United States of America, EN, no
0.9429405,0.38836733,m2940_0_sigh,sigh,m2940, male,34, Canada, EN, no
0.6407377,0.18158348,m0579_0_sniff,sniff,m0579, male,29, United States of America, EN, no
0.8146555,0.37417918,f0884_0_sigh,sigh,f0884, female,21, Brazil, PT, no
0.95069325,0.32344437,f1616_0_sigh,sigh,f1616, female,24, Brazil, PT, no
0.7948232,0.7655871,f2209_0_cough,cough,f2209, female,19, Italy, IT, no
0.40575984,0.5704539,m3124_0_laughter,laughter,m3124, male,32, United States of America, EN, no
0.49947596,0.43855456,f0789_0_throatclearing,throatclearing,f0789, female,33, United States of America, EN, no
0.8163304,0.241404,m1417_0_sigh,sigh,m1417, male,31, United States of America, EN, no
0.65533245,0.74773383,f1078_0_throatclearing,throatclearing,f1078, female,45, Italy, IT, no
0.604167,0.5412712,m1693_0_sneeze,sneeze,m1693, male,24, United States of America, EN, no
0.047734443,0.5049697,m0609_1_laughter,laughter,m0609, male,25, Brazil, PT, no
0.7054336,0.5010558,f0115_0_sigh,sigh,f0115, female,25, United States of America, EN, no
0.521406,0.7109788,f0673_0_sneeze,sneeze,f0673, female,30, United States of America, EN, no
0.14136682,0.35448095,f2872_0_laughter,laughter,f2872, female,49, United States of America, EN, no
0.970691,0.2816425,f1309_0_sigh,sigh,f1309, female,50, United States of America, EN, no
0.36522645,0.5792482,f0683_0_laughter,laughter,f0683, female,27, United Kingdom, EN, no
0.6820998,0.12570168,f0003_0_sniff,sniff,f0003, female,56, United States of America, EN, no
0.6449231,0.10860365,m2177_0_sneeze,sneeze,m2177, male,30, United States of America, EN, no
0.8180908,0.6754096,f1612_0_throatclearing,throatclearing,f1612, female,52, United States of America, EN, no
0.6155638,0.70282066,m0156_0_throatclearing,throatclearing,m0156, male,36, India, TA, no
0.48539016,0.8070499,m2223_0_cough,cough,m2223, male,26, United States of America, EN, no
0.44944248,0.78953063,m0494_0_cough,cough,m0494, male,19, Brazil, PT, no
0.6112005,0.32242376,f2836_0_sneeze,sneeze,f2836, female,28, Canada, EN, no
0.93157905,0.25349846,f0368_0_sigh,sigh,f0368, female,51, United States of America, EN, no
0.6081836,0.9638303,f0110_0_throatclearing,throatclearing,f0110, female,33, India, TA, no
0.04664459,0.41656485,m0681_0_laughter,laughter,m0681, male,41, United States of America, EN, no
0.3578751,0.8268627,m3161_0_cough,cough,m3161, male,32, Macedonia, MK, no
0.68192285,0.11580653,m3113_0_sniff,sniff,m3113, male,40, United States of America, EN, no
0.16609779,0.50048476,m0694_0_laughter,laughter,m0694, male,30, Canada, FA, no
0.8609245,0.22668476,f1174_0_sigh,sigh,f1174, female,26, India, TA, yes
0.7149568,0.4607535,m2865_0_laughter,laughter,m2865, male,27, India, TE, no
0.7986526,0.43460727,m0169_0_sigh,sigh,m0169, male,37, United States of America, EN, no
0.42115295,0.8419159,m2773_0_cough,cough,m2773, male,21, Italy, IT, no
0.5608497,0.46282768,f2497_0_sneeze,sneeze,f2497, female,38, India, MR, no
0.5970502,0.21128267,m2701_0_sniff,sniff,m2701, male,34, Zimbabwe, EN, no
0.20410496,0.39147803,m2870_0_laughter,laughter,m2870, male,30, United States of America, EN, no
0.4707271,0.71267354,m2883_0_cough,cough,m2883, male,21, Italy, IT, no
0.5539549,0.6505174,m2188_0_sneeze,sneeze,m2188, male,32, India, HI, no
0.12048905,0.35665753,f3126_0_laughter,laughter,f3126, female,48, United States of America, EN, no
0.7745745,0.44194862,f2944_0_sniff,sniff,f2944, female,22, Brazil, PT, no
0.7506868,0.5194186,m0476_0_sigh,sigh,m0476, male,32, United States of America, EN, no
0.84238166,0.69318306,m0321_0_throatclearing,throatclearing,m0321, male,49, United States of America, HY, no
0.5667209,0.28844592,f2852_0_throatclearing,throatclearing,f2852, female,28, United States of America, EN, no
0.81637704,0.8086757,f1465_0_throatclearing,throatclearing,f1465, female,18, United States of America, ES, no
0.7887225,0.41720384,f2585_0_sigh,sigh,f2585, female,45, United States of America, EN, no
0.42185348,0.4079734,f0157_0_sneeze,sneeze,f0157, female,27, United States of America, EN, yes
0.6021356,0.8108243,f0907_0_cough,cough,f0907, female,31, Denmark, EN, no
0.61320555,0.029643223,f0975_0_sniff,sniff,f0975, female,31, United States of America, EN, no
0.47835222,0.54191846,f1273_0_laughter,laughter,f1273, female,48, Jamaica, EN, no
0.696999,0.13538983,m0260_0_sniff,sniff,m0260, male,27, Italy, IT, no
0.52831453,0.20908564,f1097_0_sniff,sniff,f1097, female,21, United States of America, EN, no
0.5965287,0.03624522,f2032_0_sniff,sniff,f2032, female,32, France, FR, no
0.35439342,0.86086243,m1400_0_cough,cough,m1400, male,30, United States of America, EN, no
0.18944766,0.49889344,m1039_0_laughter,laughter,m1039, male,30, Italy, IT, no
0.5741073,0.8415438,f2040_0_cough,cough,f2040, female,25, United States of America, EN, no
0.92578363,0.24346669,f3286_0_sigh,sigh,f3286, female,45, United States of America, EN, no
0.7464079,0.40531483,f1698_0_throatclearing,throatclearing,f1698, female,34, United States of America, EN, no
0.7536073,0.10192952,f0685_0_sniff,sniff,f0685, female,42, United States of America, EN, no
0.5077134,0.21492301,m0730_0_sniff,sniff,m0730, male,29, United States of America, EN, no
0.6710545,0.23908728,f1809_0_sneeze,sneeze,f1809, female,33, India, TA, no
0.32834527,0.8323827,m1150_0_cough,cough,m1150, male,35, United States of America, EN, no
0.4662715,0.39455578,m1342_0_sigh,sigh,m1342, male,42, United States of America, EN, no
0.8660681,0.6895769,f0574_0_throatclearing,throatclearing,f0574, female,32, United States of America, EN, no
0.9832381,0.24507168,f0122_0_sigh,sigh,f0122, female,27, United Kingdom, EN, no
0.763682,0.5163731,m0323_0_sigh,sigh,m0323, male,25, India, TA, no
0.6524764,0.6538524,f1276_0_throatclearing,throatclearing,f1276, female,40, United States of America, EN, no
0.5948504,0.5536109,f2319_0_sneeze,sneeze,f2319, female,30, France, FR, no
0.6026657,0.15781179,f1108_0_sniff,sniff,f1108, female,49, United States of America, EN, no
0.97066975,0.35445017,m2977_0_sigh,sigh,m2977, male,26, Italy, IT, no
0.6418951,0.76436806,f1001_0_throatclearing,throatclearing,f1001, female,34, United States of America, EN, no
0.7109629,0.7131331,m0745_0_throatclearing,throatclearing,m0745, male,34, United States of America, EN, no
0.0804708,0.5108202,m2789_0_laughter,laughter,m2789, male,36, Germany, DE, no
0.62542814,0.5655301,m2653_0_sneeze,sneeze,m2653, male,58, United States of America, EN, no
0.6246401,0.63451093,f0703_0_throatclearing,throatclearing,f0703, female,24, United States of America, EN, yes
0.6376042,0.42572188,m3306_0_sneeze,sneeze,m3306, male,32, United States of America, EN, no
0.7779373,0.21132295,m2018_0_sniff,sniff,m2018, male,30, India, EN, no
0.58430034,0.5227756,m2606_0_sneeze,sneeze,m2606, male,52, United States of America, EN, no
0.8236444,0.44681856,f1621_0_sigh,sigh,f1621, female,53, United States of America, EN, no
0.0358794,0.4885957,m1271_0_laughter,laughter,m1271, male,30, United States of America, EN, no
0.60596055,0.9247091,f0238_0_cough,cough,f0238, female,25, United States of America, EN, no
0.40667623,0.78320843,m0620_0_cough,cough,m0620, male,39, United States of America, EN, no
0.085154936,0.5806624,m0719_0_laughter,laughter,m0719, male,29, United States of America, SW, no
0.63226134,0.541656,m0582_3_sneeze,sneeze,m0582, male,34, United States of America, EN, no
0.59558094,0.91551757,f3260_0_cough,cough,f3260, female,28, India, TA, no
0.5672328,0.6539755,m2097_0_cough,cough,m2097, male,28, India, EN, yes
0.78999126,0.20979853,m0652_0_sniff,sniff,m0652, male,30, France, FA, no
0.60054904,0.071376756,f2400_0_sniff,sniff,f2400, female,31, United States of America, EN, no
0.8699645,0.35239738,m0562_0_sigh,sigh,m0562, male,32, United States of America, EN, no
0.8306768,0.70692015,m2387_0_throatclearing,throatclearing,m2387, male,36, United States of America, EN, no
0.6813799,0.2359568,m1040_0_sniff,sniff,m1040, male,24, United States of America, EN, yes
0.7397078,0.7363675,f2145_0_throatclearing,throatclearing,f2145, female,61, United States of America, EN, no
0.3886207,0.8514786,f2122_0_cough,cough,f2122, female,22, Germany, DE, no
0.70464855,0.4746082,m2103_0_throatclearing,throatclearing,m2103, male,35, India, EN, no
0.024971578,0.5621014,m2210_0_laughter,laughter,m2210, male,25, United States of America, EN, no
0.54756355,0.6388311,m1095_0_sneeze,sneeze,m1095, male,33, Brazil, PT, no
0.8347322,0.78427964,f0807_0_throatclearing,throatclearing,f0807, female,29, United States of America, EN, no
0.40844187,0.47781757,m0595_0_sneeze,sneeze,m0595, male,52, United States of America, EN, no
0.124813356,0.5264556,m2205_0_laughter,laughter,m2205, male,26, United States of America, VI, no
0.5371656,0.63664424,m0934_0_sneeze,sneeze,m0934, male,54, United States of America, EN, no
0.78297466,0.7960098,f2332_0_throatclearing,throatclearing,f2332, female,28, United States of America, EN, no
0.11364702,0.36382216,f0546_0_laughter,laughter,f0546, female,47, United States of America, EN, no
0.5738254,0.71251035,m1929_0_throatclearing,throatclearing,m1929, male,58, United States of America, EN, no
0.7952408,0.7091627,m3098_0_throatclearing,throatclearing,m3098, male,27, United States of America, EN, no
0.5846537,0.8358528,f1548_0_cough,cough,f1548, female,34, India, HI, no
0.5123253,0.6482131,m3271_0_sneeze,sneeze,m3271, male,55, France, FR, no
0.5058175,0.92178434,m2013_1_throatclearing,throatclearing,m2013, male,28, United States of America, EN, no
0.071249686,0.37542802,f2207_0_laughter,laughter,f2207, female,54, United States of America, EN, no
0.6432364,0.2894413,o0331_0_sneeze,sneeze,o0331, other,38, United States of America, EN, no
0.38898063,0.7909114,m2458_0_cough,cough,m2458, male,30, Brazil, PT, no
0.7063281,0.74983287,f2558_0_throatclearing,throatclearing,f2558, female,22, United States of America, EN, no
0.5832906,0.5762779,m3224_0_sneeze,sneeze,m3224, male,22, United States of America, EN, no
0.14032549,0.5114799,m0551_0_laughter,laughter,m0551, male,21, United States of America, EN, no
0.76502115,0.5277685,m0562_1_sigh,sigh,m0562, male,32, United States of America, EN, no
0.5882186,0.76104873,m2297_1_throatclearing,throatclearing,m2297, male,51, United States of America, EN, no
0.6753526,0.017708234,f0678_0_sniff,sniff,f0678, female,31, United States of America, TR, no
0.043767467,0.5452633,m0544_0_laughter,laughter,m0544, male,32, Canada, EN, no
0.60262614,0.17070453,m3238_0_sniff,sniff,m3238, male,31, United Kingdom, EN, no
0.52507454,0.6362733,m2724_0_sneeze,sneeze,m2724, male,22, Canada, EN, no
0.7675244,0.47737122,f1702_0_sigh,sigh,f1702, female,37, United States of America, EN, no
0.83414876,0.47889504,f0990_0_sigh,sigh,f0990, female,48, United States of America, EN, no
0.552535,0.087333806,f0988_0_sniff,sniff,f0988, female,31, United States of America, EN, no
0.894016,0.34759647,m1503_0_sigh,sigh,m1503, male,37, United States of America, EN, no
0.6092903,0.28016463,m2854_0_sigh,sigh,m2854, male,24, Italy, IT, no
0.04116545,0.54504794,m2058_0_laughter,laughter,m2058, male,35, Macedonia, MK, no
0.75737435,0.6570113,m2567_0_throatclearing,throatclearing,m2567, male,33, United States of America, EN, no
0.96366066,0.29100502,f0529_0_sigh,sigh,f0529, female,45, United States of America, EN, no
0.5870104,0.42262256,f3223_0_throatclearing,throatclearing,f3223, female,80, United States of America, EN, no
0.55818874,0.3613681,m1950_0_throatclearing,throatclearing,m1950, male,58, United States of America, EN, no
0.60700524,0.4822823,f1204_0_sneeze,sneeze,f1204, female,25, United States of America, EN, no
0.07103574,0.51054054,m1804_0_laughter,laughter,m1804, male,38, United States of America, EN, no
0.9272308,0.36169317,m2863_0_sigh,sigh,m2863, male,27, United Kingdom, EN, no
0.14849997,0.539132,m0318_0_laughter,laughter,m0318, male,31, United Kingdom, EN, no
0.63257927,0.53443944,f0751_0_sneeze,sneeze,f0751, female,24, United States of America, EN, no
0.13433751,0.4152816,f0147_0_laughter,laughter,f0147, female,29, Brazil, PT, no
0.69154775,0.22327894,f2319_0_sniff,sniff,f2319, female,30, France, FR, no
0.096292265,0.35222286,f0152_0_laughter,laughter,f0152, female,53, United States of America, EN, no
0.3825722,0.8679991,m0139_0_cough,cough,m0139, male,21, United Kingdom, EN, no
0.033103712,0.49195477,m2604_0_laughter,laughter,m2604, male,39, United States of America, EN, no
0.631632,0.27086395,f2649_0_sniff,sniff,f2649, female,32, India, EN, no
0.1215179,0.52002954,m2611_0_laughter,laughter,m2611, male,28, Spain, CA, no
0.5373833,0.1742921,m0563_1_sniff,sniff,m0563, male,45, United States of America, EN, no
0.76124513,0.7213181,m0469_0_cough,cough,m0469, male,34, United States of America, EN, no
0.65197986,0.63492763,f3054_0_throatclearing,throatclearing,f3054, female,24, United States of America, EN, no
0.4160534,0.48930457,m2710_0_throatclearing,throatclearing,m2710, male,28, United States of America, EN, no
0.70485514,0.2132324,f1883_0_sniff,sniff,f1883, female,30, United States of America, EN, no
0.06520963,0.47460246,m0145_0_laughter,laughter,m0145, male,37, Ecuador, ES, no
0.7898271,0.6121292,m0150_0_laughter,laughter,m0150, male,41, United States of America, VI, no
0.5389463,0.08303503,m1936_0_sniff,sniff,m1936, male,24, Brazil, PT, no
0.847286,0.21303742,m3193_0_sigh,sigh,m3193, male,19, Brazil, PT, no
0.54837525,0.7532577,m1944_0_cough,cough,m1944, male,33, United States of America, EN, no
0.115444206,0.36455107,f1813_0_laughter,laughter,f1813, female,50, United States of America, EN, no
0.7527281,0.27692708,f1548_0_sigh,sigh,f1548, female,34, India, HI, no
0.42361635,0.41973573,f2914_0_sneeze,sneeze,f2914, female,47, United States of America, EN, no
0.5170722,0.59193385,f0443_0_cough,cough,f0443, female,36, United States of America, EN, no
0.5530417,0.06877827,f2286_0_sniff,sniff,f2286, female,42, United States of America, EN, no
0.77597773,0.19428785,m3071_0_sniff,sniff,m3071, male,22, Brazil, PT, no
0.49973345,0.7619233,m2611_0_cough,cough,m2611, male,28, Spain, CA, no
0.7908072,0.3407376,m1749_0_sigh,sigh,m1749, male,19, Italy, IT, no
0.13636038,0.37821907,f1223_0_sniff,sniff,f1223, female,29, United States of America, EN, no
0.53117025,0.45595044,m2663_0_sniff,sniff,m2663, male,22, India, TA, no
0.7617239,0.6748917,m2189_0_throatclearing,throatclearing,m2189, male,20, United States of America, EN, no
0.8599185,0.20526884,m2690_0_sigh,sigh,m2690, male,28, United Kingdom, HU, no
0.47214472,0.42451322,f2941_0_sneeze,sneeze,f2941, female,32, United States of America, EN, no
0.6834172,0.01509444,m0584_0_sniff,sniff,m0584, male,22, United States of America, EN, no
0.44971174,0.6949824,m2341_0_cough,cough,m2341, male,32, Phillipines, EN, no
0.4939538,0.44728738,m2000_0_sneeze,sneeze,m2000, male,29, India, HI, no
0.4960502,0.38340914,f1701_0_cough,cough,f1701, female,28, United States of America, EN, no
0.55830455,0.54842585,m0394_0_sneeze,sneeze,m0394, male,46, United States of America, EN, no
0.05384578,0.391163,f1764_0_laughter,laughter,f1764, female,55, United States of America, EN, no
0.06550336,0.43605065,f1771_0_laughter,laughter,f1771, female,42, United States of America, EN, no
0.65449524,0.30926228,m1694_0_sneeze,sneeze,m1694, male,42, United Kingdom, EN, no
0.6138958,0.7251353,m3133_0_throatclearing,throatclearing,m3133, male,46, United States of America, EN, no
0.57306117,0.082426764,f1321_0_sneeze,sneeze,f1321, female,24, United States of America, EN, no
0.05169191,0.48161224,m3032_0_laughter,laughter,m3032, male,42, United States of America, EN, no
0.101251155,0.4027496,f2289_0_laughter,laughter,f2289, female,30, United States of America, EN, no
0.5829254,0.6466414,m2631_0_throatclearing,throatclearing,m2631, male,23, Brazil, PT, no
0.7747245,0.77483785,f3175_0_throatclearing,throatclearing,f3175, female,41, United States of America, EN, no
0.42961043,0.42125633,f0674_0_sneeze,sneeze,f0674, female,38, United States of America, EN, yes
0.9376836,0.3007441,f0615_0_sigh,sigh,f0615, female,47, United States of America, EN, no
0.24016607,0.45809913,f1374_0_sneeze,sneeze,f1374, female,34, Brazil, PT, yes
0.75177926,0.8461506,f2684_0_throatclearing,throatclearing,f2684, female,30, Canada, EN, no
0.6854603,0.061713196,f3149_0_sniff,sniff,f3149, female,23, United States of America, EN, no
0.435418,0.9150132,f2400_0_throatclearing,throatclearing,f2400, female,31, United States of America, EN, no
0.55366504,0.48314777,f3186_0_throatclearing,throatclearing,f3186, female,27, United States of America, EN, no
0.5415157,0.42512116,m0059_0_sniff,sniff,m0059, male,33, India, TE, no
0.5405975,0.23087417,o0391_0_sniff,sniff,o0391, other,21, Japan, EN, no
0.36235446,0.5827385,f1116_0_sigh,sigh,f1116, female,27, Italy, IT, no
0.92442787,0.26108816,o2394_0_sigh,sigh,o2394, other,20, United States of America, EN, no
0.60249823,0.17991161,m2881_0_sniff,sniff,m2881, male,45, United States of America, ZH, no
0.5825383,0.086112194,m1824_0_sniff,sniff,m1824, male,20, United States of America, EN, no
0.052016124,0.5339496,m2973_0_laughter,laughter,m2973, male,25, Germany, DE, no
0.51743704,0.07407433,f1991_0_sniff,sniff,f1991, female,21, Italy, IT, no
0.7693558,0.34978878,m0376_0_sigh,sigh,m0376, male,21, Brazil, PT, no
0.5140611,0.8760556,f2946_0_cough,cough,f2946, female,28, Italy, IT, no
0.79809606,0.45521712,f0177_0_sigh,sigh,f0177, female,73, United States of America, EN, no
0.579307,0.35997692,f2934_0_sniff,sniff,f2934, female,32, Brazil, PT, no
0.22803505,0.48542377,f1539_0_laughter,laughter,f1539, female,33, United States of America, EN, no
0.40052024,0.83937365,m2253_0_cough,cough,m2253, male,27, Turkey, EN, no
0.5482033,0.1272482,m2221_0_sniff,sniff,m2221, male,22, United States of America, EN, no
0.9231845,0.2124083,m2922_0_sigh,sigh,m2922, male,27, United States of America, EN, no
0.6603307,0.019271921,f0073_0_sniff,sniff,f0073, female,39, Brazil, PT, no
0.37257195,0.5525696,m1766_0_laughter,laughter,m1766, male,36, United States of America, EN, no
0.0639808,0.533708,m1773_0_laughter,laughter,m1773, male,37, United States of America, EN, no
0.67804515,0.06810749,f1331_0_sniff,sniff,f1331, female,30, United States of America, EN, no
0.9092155,0.34359658,m1475_0_sigh,sigh,m1475, male,27, Brazil, PT, no
0.5177299,0.93271345,f1343_0_cough,cough,f1343, female,28, United States of America, EN, no
0.50088584,0.4910219,f3190_0_sneeze,sneeze,f3190, female,44, United States of America, EN, no
0.810624,0.5009749,f0468_0_sigh,sigh,f0468, female,35, Italy, IT, no
0.630066,0.059189137,f0523_0_sniff,sniff,f0523, female,27, United Kingdom, EN, no
0.48891258,0.4300877,m2125_0_sneeze,sneeze,m2125, male,31, United States of America, EN, no
0.9593716,0.3081255,f1674_0_sigh,sigh,f1674, female,24, United States of America, EN, no
0.62286806,0.62808627,f2299_0_throatclearing,throatclearing,f2299, female,20, United States of America, EN, no
0.62412596,0.2394648,m3163_0_sniff,sniff,m3163, male,21, Ireland, EN, no
0.6742918,0.037129294,f2042_0_sniff,sniff,f2042, female,41, Italy, IT, no
0.563048,0.72374094,m2255_0_throatclearing,throatclearing,m2255, male,26, United States of America, EN, no
0.7718957,0.83681697,f0926_0_throatclearing,throatclearing,f0926, female,31, United States of America, EN, no
0.44317913,0.94186765,f0687_0_cough,cough,f0687, female,27, United States of America, EN, no
0.55604416,0.9483226,f2030_0_cough,cough,f2030, female,26, United States of America, EN, no
0.6084496,0.04936822,m1402_0_sniff,sniff,m1402, male,37, Brazil, ES, no
0.36424556,0.8526899,m0262_0_cough,cough,m0262, male,42, United States of America, EN, no
0.9092972,0.25262854,m2915_0_sigh,sigh,m2915, male,28, United States of America, EN, no
0.5737462,0.044877414,m0210_0_sniff,sniff,m0210, male,32, Brazil, PT, no
0.685872,0.5753802,m0960_0_throatclearing,throatclearing,m0960, male,40, United States of America, ES, no
0.72423023,0.81695926,f2213_0_throatclearing,throatclearing,f2213, female,25, Italy, FA, no
0.8013755,0.26874423,m1442_0_sigh,sigh,m1442, male,51, United States of America, EN, no
0.5664007,0.9559951,f2560_0_cough,cough,f2560, female,66, United States of America, EN, no
0.90709925,0.45125827,f1643_0_sigh,sigh,f1643, female,21, United States of America, EN, no
0.6975675,0.5359627,m0844_0_sneeze,sneeze,m0844, male,31, United States of America, EN, no
