tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health
0.9526233,0.6092879,m1222_0_throatclearing,throatclearing,m1222, male,36, Colombia, ES, no
0.46072587,0.113126,m0936_0_sniff,sniff,m0936, male,58, United States of America, EN, no
0.5264361,0.14710595,f0883_0_sniff,sniff,f0883, female,40, United Kingdom, EN, no
0.099812485,0.5593739,m0144_0_laughter,laughter,m0144, male,30, Mexico, ES, no
0.8214041,0.57423484,f1264_0_throatclearing,throatclearing,f1264, female,61, United States of America, EN, no
0.94085747,0.5610106,m0520_0_throatclearing,throatclearing,m0520, male,34, India, TE, no
0.6488367,0.5801973,f1881_0_sneeze,sneeze,f1881, female,59, United States of America, EN, no
0.50194323,0.7925557,m2975_0_cough,cough,m2975, male,39, United Kingdom, EN, no
0.5850488,0.08576702,m2907_0_sniff,sniff,m2907, male,35, United States of America, EN, no
0.52984065,0.5172215,m0834_0_sneeze,sneeze,m0834, male,25, United States of America, EN, no
0.48783478,0.49957752,f1420_0_sneeze,sneeze,f1420, female,52, United States of America, EN, no
0.6191071,0.83526623,f1865_0_cough,cough,f1865, female,54, United States of America, EN, no
0.82646304,0.31710058,m0584_0_sigh,sigh,m0584, male,22, United States of America, EN, no
0.664744,0.69789416,m0495_0_sneeze,sneeze,m0495, male,44, United States of America, EN, no
0.71510506,0.4245704,f1917_0_sigh,sigh,f1917, female,57, United States of America, EN, no
0.25686118,0.63067716,m2204_0_laughter,laughter,m2204, male,60, United States of America, EN, no
0.6016209,0.32154533,m0861_0_sneeze,sneeze,m0861, male,38, United States of America, EN, no
0.5377979,0.46975005,m1195_0_sneeze,sneeze,m1195, male,34, Pakistan, UR, no
0.8723715,0.44898564,m1521_1_throatclearing,throatclearing,m1521, male,27, Italy, IT, yes
0.80387753,0.18785161,f0785_0_sigh,sigh,f0785, female,28, United States of America, EN, no
0.7620744,0.32154545,f3343_0_sigh,sigh,f3343, female,33, United States of America, EN, no
0.95371795,0.5508463,m1756_1_throatclearing,throatclearing,m1756, male,20, Italy, IT, no
0.404508,0.8412678,m0562_0_cough,cough,m0562, male,32, United States of America, EN, no
0.7772045,0.42091322,m3142_0_sigh,sigh,m3142, male,29, Indonesia, EN, no
0.6695143,0.87511414,f2730_0_cough,cough,f2730, female,32, India, HI, no
0.43230045,0.7797388,m1370_0_cough,cough,m1370, male,22, United States of America, EN, yes
0.5860255,0.66701543,f1099_0_throatclearing,throatclearing,f1099, female,31, United States of America, EN, no
0.71335465,0.3151437,m1287_0_sigh,sigh,m1287, male,30, India, HI, no
0.7105556,0.31480923,m0040_0_sniff,sniff,m0040, male,33, United States of America, EN, no
0.47808397,0.8484438,m2685_0_cough,cough,m2685, male,31, Canada, EN, no
0.53210557,0.7814801,m0032_0_cough,cough,m0032, male,27, India, HI, no
0.63178986,0.97658646,f2260_0_cough,cough,f2260, female,49, India, TE, no
0.58292836,0.18109398,f1086_0_sigh,sigh,f1086, female,39, United States of America, EN, no
0.85752153,0.58262765,m0559_0_throatclearing,throatclearing,m0559, male,22, United States of America, EN, no
0.73155034,0.41005105,f2322_0_sigh,sigh,f2322, female,35, United States of America, EN, no
0.94733834,0.6311142,m1431_0_throatclearing,throatclearing,m1431, male,44, United States of America, EN, no
0.9621741,0.7047407,f0375_0_throatclearing,throatclearing,f0375, female,25, United States of America, EN, no
0.8382411,0.3555198,m2123_0_sigh,sigh,m2123, male,25, Italy, IT, no
0.845405,0.6051131,m0144_0_throatclearing,throatclearing,m0144, male,30, Mexico, ES, no
0.39530048,0.24655733,m2238_0_sniff,sniff,m2238, male,30, Italy, IT, no
0.51542205,0.030245822,m2768_0_sniff,sniff,m2768, male,31, United Kingdom, EN, no
0.070902474,0.45096657,f2206_0_laughter,laughter,f2206, female,43, United States of America, EN, no
0.13430533,0.3792832,f2213_0_laughter,laughter,f2213, female,25, Italy, FA, no
0.56174123,0.09176632,f1328_0_sniff,sniff,f1328, female,45, India, HI, no
0.59374744,0.4238546,m0548_0_sneeze,sneeze,m0548, male,47, United States of America, EN, no
0.83982897,0.26017112,m0829_0_sigh,sigh,m0829, male,23, United Kingdom, EN, no
0.57652205,0.79959244,m0150_0_cough,cough,m0150, male,41, United States of America, VI, no
0.4993276,0.2038377,m1730_0_sniff,sniff,m1730, male,24, United States of America, EN, no
0.6769787,0.51812845,f1909_0_sneeze,sneeze,f1909, female,22, Canada, EN, no
0.8963273,0.7067192,f2744_0_throatclearing,throatclearing,f2744, female,28, Bangladesh, BN, no
0.9946288,0.6101366,m2586_0_throatclearing,throatclearing,m2586, male,30, United States of America, EN, no
0.623563,0.6672602,m1742_0_cough,cough,m1742, male,38, United States of America, EN, no
0.416873,0.4930554,m1038_0_laughter,laughter,m1038, male,19, Canada, EN, no
0.39876342,0.11636908,f1685_0_sniff,sniff,f1685, female,25, United States of America, EN, no
0.23430847,0.4979371,f0296_0_laughter,laughter,f0296, female,42, United States of America, UR, no
0.5327963,0.7565611,m0400_0_cough,cough,m0400, male,44, United States of America, EN, no
0.8773628,0.29209048,m2762_0_sigh,sigh,m2762, male,34, India, HI, no
0.5062295,0.028599488,f2620_0_sniff,sniff,f2620, female,38, United States of America, EN, no
0.7991584,0.62683153,m2702_0_throatclearing,throatclearing,m2702, male,39, United States of America, EN, no
0.50429094,0.7951962,m1212_0_cough,cough,m1212, male,37, Portugal, PT, no
0.6270187,0.9806908,f1272_0_laughter,laughter,f1272, female,75, United States of America, EN, no
0.85340893,0.74238867,f3231_0_throatclearing,throatclearing,f3231, female,30, United States of America, EN, no
0.6378752,0.9448714,f1907_0_cough,cough,f1907, female,55, United States of America, EN, no
0.054158095,0.5773468,f1267_0_laughter,laughter,f1267, female,33, United States of America, EN, no
0.5445791,0.5975447,f0057_0_sneeze,sneeze,f0057, female,21, Brazil, PT, no
0.5285576,0.63229954,m2817_0_cough,cough,m2817, male,28, India, TA, yes
0.6124199,0.6373484,f1904_0_throatclearing,throatclearing,f1904, female,19, Italy, IT, no
0.57018363,0.3090454,f3260_0_sigh,sigh,f3260, female,28, India, TA, no
0.6418326,0.29983833,m2865_0_sniff,sniff,m2865, male,27, India, TE, no
0.779259,0.62631106,m0943_0_sneeze,sneeze,m0943, male,40, United Kingdom, EN, no
0.7275673,0.49668434,f1502_0_sneeze,sneeze,f1502, female,27, United States of America, EN, no
0.5685151,0.8693462,f1238_0_cough,cough,f1238, female,26, United States of America, ES, no
0.3416993,0.06076397,m3018_0_sniff,sniff,m3018, male,46, United Kingdom, EN, no
0.53050447,0.35268646,m2706_0_sneeze,sneeze,m2706, male,24, United States of America, EN, no
0.460393,0.3107952,f0458_0_sniff,sniff,f0458, female,48, United States of America, RU, no
0.6664406,0.39518097,f2359_0_throatclearing,throatclearing,f2359, female,50, Brazil, PT, no
0.80297476,0.15400441,f2201_0_sigh,sigh,f2201, female,42, United States of America, EN, no
0.6607093,0.66915053,m2328_0_cough,cough,m2328, male,29, United States of America, EN, yes
0.1735114,0.55464554,m2788_0_laughter,laughter,m2788, male,27, Brazil, PT, no
0.5152866,0.33702692,m2753_0_sneeze,sneeze,m2753, male,48, Venezuela, ES, no
0.44113702,0.4880377,m2000_0_sigh,sigh,m2000, male,29, India, HI, no
0.62363404,0.5564616,m3253_0_sneeze,sneeze,m3253, male,73, United States of America, EN, no
0.2703387,0.6258015,m1988_0_laughter,laughter,m1988, male,32, United Kingdom, NE, no
0.87815356,0.22393638,m1848_0_sigh,sigh,m1848, male,35, United Kingdom, EN, no
0.65450054,0.30135217,m2991_0_sigh,sigh,m2991, male,19, United States of America, EN, yes
0.15450636,0.60180163,m1439_0_laughter,laughter,m1439, male,22, United States of America, EN, no
0.899004,0.7440374,f0815_0_throatclearing,throatclearing,f0815, female,42, United States of America, EN, no
0.5435392,0.16740558,m2366_0_throatclearing,throatclearing,m2366, male,26, United States of America, EN, no
0.5372438,0.65854234,f1273_0_sneeze,sneeze,f1273, female,48, Jamaica, EN, no
0.791932,0.23679207,f0862_0_sigh,sigh,f0862, female,24, United States of America, EN, no
0.52858716,0.44379,f0773_0_sneeze,sneeze,f0773, female,19, United States of America, EN, no
0.08401961,0.44076666,f2866_0_laughter,laughter,f2866, female,30, United States of America, EN, no
0.6656613,0.54564744,m1793_0_sneeze,sneeze,m1793, male,44, India, TA, no
0.4213701,0.7511908,m0853_0_throatclearing,throatclearing,m0853, male,48, United States of America, ES, no
0.6454047,0.119986236,m2528_0_sigh,sigh,m2528, male,30, India, TA, no
0.5427325,0.55302465,f1226_0_sneeze,sneeze,f1226, female,44, United States of America, EN, no
0.4148991,0.3015994,m1029_0_sniff,sniff,m1029, male,22, United States of America, EN, no
0.44524816,0.30161864,f2469_0_sniff,sniff,f2469, female,30, United States of America, EN, no
0.25311014,0.5419827,m3130_0_laughter,laughter,m3130, male,45, United States of America, BN, no
0.9400762,0.6380441,m2395_0_throatclearing,throatclearing,m2395, male,48, United States of America, EN, no
0.11324088,0.46258086,f1666_0_laughter,laughter,f1666, female,21, United States of America, EN, no
0.035068367,0.54527485,m2301_1_laughter,laughter,m2301, male,33, United States of America, EN, no
0.41087762,0.045893397,m1579_0_sniff,sniff,m1579, male,29, Brazil, PT, no
0.18851092,0.53081226,m0589_2_laughter,laughter,m0589, male,36, United States of America, EN, no
0.7217457,0.5625809,m0239_0_sneeze,sneeze,m0239, male,49, United States of America, EN, no
0.65351415,0.18913716,m2037_0_sigh,sigh,m2037, male,19, Brazil, PT, no
0.51750195,0.794488,m2111_0_throatclearing,throatclearing,m2111, male,31, United States of America, EN, no
0.53959644,0.7325933,m0319_0_cough,cough,m0319, male,34, United States of America, EN, no
0.64605093,0.17774284,m1393_0_sigh,sigh,m1393, male,27, Brazil, PT, no
0.13157183,0.43888137,f3127_0_laughter,laughter,f3127, female,75, United States of America, EN, no
0.22488634,0.54015625,m2389_0_laughter,laughter,m2389, male,26, Italy, IT, no
0.5715126,0.472992,m2088_0_sneeze,sneeze,m2088, male,34, Brazil, PT, no
0.77513295,0.16129197,f3257_0_sigh,sigh,f3257, female,28, Italy, IT, no
0.4733257,0.8644556,m0826_0_cough,cough,m0826, male,41, Italy, IT, no
0.048580453,0.52445984,m1664_0_laughter,laughter,m1664, male,51, United States of America, EN, no
0.86992383,0.30114427,m3056_0_sigh,sigh,m3056, male,22, Italy, IT, yes
0.5646223,0.19185154,m0854_0_sniff,sniff,m0854, male,40, United States of America, EN, no
0.542373,0.38354114,f3097_0_sneeze,sneeze,f3097, female,37, India, TA, no
0.649911,0.87223,f0333_0_cough,cough,f0333, female,29, United States of America, EN, no
0.53479373,0.5787928,f2963_0_sneeze,sneeze,f2963, female,31, United States of America, EN, no
0.6420396,0.26781788,m0490_0_sigh,sigh,m0490, male,20, Italy, IT, no
0.1015105,0.59014225,m2871_0_laughter,laughter,m2871, male,30, Canada, TA, no
0.92485243,0.7081587,f3248_0_throatclearing,throatclearing,f3248, female,21, United States of America, EN, no
0.07863319,0.5762439,m2864_0_laughter,laughter,m2864, male,20, United Kingdom, EN, no
0.40346122,0.3215711,m2113_0_sniff,sniff,m2113, male,29, Italy, IT, yes
0.11654694,0.59425306,m0695_0_laughter,laughter,m0695, male,29, Italy, IT, no
0.7289945,0.43242875,f0691_0_sigh,sigh,f0691, female,56, United States of America, EN, no
0.76280993,0.1175232,f1803_0_sigh,sigh,f1803, female,21, Brazil, PT, no
0.5295473,0.7665938,m2161_0_cough,cough,m2161, male,30, India, EN, yes
0.64673704,0.1462712,m3251_0_sniff,sniff,m3251, male,69, United States of America, EN, no
0.6693997,0.96297604,f0663_0_cough,cough,f0663, female,27, United States of America, EN, no
0.5830396,0.22687371,m2788_0_throatclearing,throatclearing,m2788, male,27, Brazil, PT, no
0.3440713,0.043385528,f1003_0_sniff,sniff,f1003, female,28, United States of America, EN, no
0.546682,0.7597881,m2431_0_cough,cough,m2431, male,29, United States of America, EN, no
0.5067857,0.5938311,m0702_0_sneeze,sneeze,m0702, male,51, United States of America, EN, no
0.4466967,0.8256239,m0347_0_cough,cough,m0347, male,41, United States of America, EN, no
0.70999897,0.30945647,f0269_0_laughter,laughter,f0269, female,37, Canada, ZH, no
0.48235884,0.4518489,m2582_0_sniff,sniff,m2582, male,25, India, TA, no
0.55357975,0.1003879,m0335_0_sniff,sniff,m0335, male,35, Spain, AF, no
0.65491754,0.5505443,m1202_0_sneeze,sneeze,m1202, male,29, United States of America, TE, no
0.77440757,0.3298138,f0569_2_sigh,sigh,f0569, female,42, United States of America, EN, no
0.52894986,0.7932423,m1555_0_cough,cough,m1555, male,25, United States of America, FA, no
0.4690051,0.055578478,m1527_0_sniff,sniff,m1527, male,28, United States of America, EN, no
0.71580565,0.93633324,f2115_0_cough,cough,f2115, female,33, United States of America, EN, no
0.6353802,0.71209764,m3119_0_throatclearing,throatclearing,m3119, male,45, India, ML, no
0.701885,0.21128687,m0665_0_sniff,sniff,m0665, male,23, Brazil, PT, yes
0.71829206,0.88998383,f3257_0_cough,cough,f3257, female,28, Italy, IT, no
0.46205065,0.008388949,f1492_0_sniff,sniff,f1492, female,31, United States of America, EN, no
0.7668068,0.51433295,m1257_0_sneeze,sneeze,m1257, male,29, United States of America, EN, no
0.42988566,0.47222507,m1880_0_sigh,sigh,m1880, male,60, United States of America, EN, no
0.5327615,0.7813704,m1005_0_cough,cough,m1005, male,24, United States of America, EN, yes
0.06656307,0.45639154,f1960_0_laughter,laughter,f1960, female,58, United States of America, EN, no
0.6399608,0.37529597,f0280_0_sniff,sniff,f0280, female,34, United Kingdom, EN, no
0.7880413,0.3641778,m0612_0_sigh,sigh,m0612, male,33, India, HI, no
0.09623031,0.44524062,f0984_0_laughter,laughter,f0984, female,38, Canada, EN, no
0.066377625,0.46038428,f0991_0_laughter,laughter,f0991, female,49, United States of America, EN, no
0.32577458,0.5877038,m0023_0_laughter,laughter,m0023, male,24, Italy, IT, no
0.43994424,0.5353653,f1310_0_sigh,sigh,f1310, female,18, United States of America, ZH, no
0.32175663,0.6204727,f1298_0_laughter,laughter,f1298, female,21, United States of America, EN, no
0.17730011,0.5623362,m0036_0_laughter,laughter,m0036, male,24, United States of America, EN, no
0.55160207,0.86400026,f0852_0_cough,cough,f0852, female,25, Canada, EN, no
0.8701421,0.76528025,f3328_0_throatclearing,throatclearing,f3328, female,55, United States of America, EN, no
0.5453319,0.34849536,f1748_0_sneeze,sneeze,f1748, female,28, United States of America, EN, no
0.47580916,0.1093888,f0820_0_sniff,sniff,f0820, female,28, United States of America, EN, no
0.07032465,0.5426958,m0993_0_laughter,laughter,m0993, male,49, Phillipines, EN, no
0.052664224,0.5800084,m2762_0_laughter,laughter,m2762, male,34, India, HI, no
0.92475945,0.5552017,m2082_0_throatclearing,throatclearing,m2082, male,23, United States of America, EN, no
0.41611227,0.29881948,m2565_1_sniff,sniff,m2565, male,24, Brazil, PT, no
0.7684581,0.5406308,f2240_0_throatclearing,throatclearing,f2240, female,43, United States of America, EN, no
0.6017688,0.56752235,m2519_0_sneeze,sneeze,m2519, male,35, India, HI, no
0.79342264,0.75523674,f0975_0_throatclearing,throatclearing,f0975, female,31, United States of America, EN, no
0.7800154,0.24941882,f0569_3_sigh,sigh,f0569, female,42, United States of America, EN, no
0.73838544,0.18029968,m0170_0_sigh,sigh,m0170, male,43, United States of America, EN, no
0.39262968,0.8690593,m0878_0_cough,cough,m0878, male,38, United States of America, EN, no
0.76065475,0.226447,f1472_0_sigh,sigh,f1472, female,33, Brazil, PT, no
0.16474661,0.5793612,m1977_0_laughter,laughter,m1977, male,24, Brazil, PT, no
0.7148836,0.75587064,f0986_0_throatclearing,throatclearing,f0986, female,38, India, TA, no
0.85619694,0.26832196,m1673_0_sigh,sigh,m1673, male,43, United States of America, EN, no
0.49295482,0.6213571,m2947_0_sneeze,sneeze,m2947, male,45, Spain, ES, no
0.52840334,0.2965615,m1978_0_sneeze,sneeze,m1978, male,28, Brazil, PT, no
0.4491962,0.8046706,m2849_0_cough,cough,m2849, male,36, India, HI, no
0.68776757,0.28748408,f2912_0_sigh,sigh,f2912, female,33, United States of America, EN, no
0.54853654,0.71275145,f1959_0_cough,cough,f1959, female,46, United States of America, EN, no
0.6762731,0.23296411,m1644_0_sigh,sigh,m1644, male,35, United States of America, EN, no
0.5233535,0.3136757,f0998_0_sneeze,sneeze,f0998, female,30, United States of America, EN, no
0.10617757,0.49333298,f2899_0_laughter,laughter,f2899, female,41, United States of America, EN, no
0.48703066,0.31848982,m1526_0_sneeze,sneeze,m1526, male,24, United States of America, EN, no
0.640111,0.6659231,m2008_0_throatclearing,throatclearing,m2008, male,25, United States of America, EN, no
0.6476092,0.38676387,m0026_0_sneeze,sneeze,m0026, male,32, Canada, EN, no
0.8708259,0.31596404,m2282_0_sigh,sigh,m2282, male,38, United States of America, EN, no
0.49900106,0.5197614,f0593_0_sneeze,sneeze,f0593, female,58, United States of America, EN, no
0.18839984,0.4657774,f2374_0_laughter,laughter,f2374, female,31, United States of America, EN, no
0.6411627,0.6039418,m1573_0_sneeze,sneeze,m1573, male,31, United States of America, EN, no
0.44504738,0.24799566,m1901_0_sniff,sniff,m1901, male,42, India, TA, no
0.53462684,0.4899513,f2777_0_sneeze,sneeze,f2777, female,36, Italy, RU, no
0.60979396,0.67104834,m1973_0_cough,cough,m1973, male,48, United States of America, EN, no
0.9246993,0.5705132,f3126_0_throatclearing,throatclearing,f3126, female,48, United States of America, EN, no
0.25476393,0.55966395,f0435_0_laughter,laughter,f0435, female,51, United States of America, EN, no
0.79199123,0.3179683,f1327_0_sigh,sigh,f1327, female,22, United States of America, EN, no
0.34424725,0.70346993,f3222_0_sneeze,sneeze,f3222, female,31, United States of America, EN, no
0.7046567,0.7145315,f2624_0_throatclearing,throatclearing,f2624, female,43, United States of America, IT, no
0.30929655,0.07220608,f2811_0_sniff,sniff,f2811, female,37, United States of America, EN, no
0.8276479,0.6560039,m3160_0_throatclearing,throatclearing,m3160, male,44, United States of America, EN, no
0.67553115,0.43754792,m1126_0_sigh,sigh,m1126, male,32, United States of America, EN, no
0.47875315,0.4235712,m2363_0_laughter,laughter,m2363, male,21, United States of America, EN, no
0.1702417,0.455218,f1604_1_laughter,laughter,f1604, female,35, United States of America, EN, no
0.54901195,0.47835895,m2297_0_sneeze,sneeze,m2297, male,51, United States of America, EN, no
0.6622787,0.9195293,f0124_0_cough,cough,f0124, female,31, Brazil, PT, no
0.6614176,0.97244555,f3181_0_cough,cough,f3181, female,52, United States of America, ES, no
0.53066075,0.107032165,m2304_0_sniff,sniff,m2304, male,32, United States of America, EN, no
0.9940224,0.60324806,m3317_0_throatclearing,throatclearing,m3317, male,41, United States of America, EN, no
0.6773936,0.29007402,f1638_0_sigh,sigh,f1638, female,46, United States of America, EN, no
0.8708541,0.31556627,m2282_1_sigh,sigh,m2282, male,38, United States of America, EN, no
0.5055169,0.22391029,m3046_0_sniff,sniff,m3046, male,35, United States of America, EN, no
0.7900214,0.2836303,f0424_0_sigh,sigh,f0424, female,50, United States of America, EN, no
0.41791576,0.13617492,f1214_0_sniff,sniff,f1214, female,35, United States of America, EN, no
0.8347079,0.25247458,m1439_0_sigh,sigh,m1439, male,22, United States of America, EN, no
0.6898506,0.65728503,m2626_0_cough,cough,m2626, male,22, United States of America, EN, no
0.9499871,0.7383329,f3351_0_throatclearing,throatclearing,f3351, female,24, United States of America, EN, no
0.5641026,0.6092161,m2654_0_sniff,sniff,m2654, male,28, Brazil, PT, no
0.86795294,0.6093733,m2415_0_throatclearing,throatclearing,m2415, male,21, Spain, ES, no
0.7360218,0.121710405,m0625_0_sigh,sigh,m0625, male,24, Great Britain, EN, no
0.4710999,0.013946672,m3193_0_throatclearing,throatclearing,m3193, male,19, Brazil, PT, no
0.7657148,0.73133737,f1517_0_throatclearing,throatclearing,f1517, female,21, United States of America, EN, no
0.75975543,0.768085,f0091_0_throatclearing,throatclearing,f0091, female,33, India, HI, no
0.69513834,0.80724645,f0489_0_cough,cough,f0489, female,26, United States of America, EN, no
0.62195605,0.5768121,m1404_0_sneeze,sneeze,m1404, male,40, United Kingdom, EN, no
0.55191153,0.4658312,m1551_0_throatclearing,throatclearing,m1551, male,27, Canada, EN, no
0.555055,0.30149463,f0810_0_sneeze,sneeze,f0810, female,25, United States of America, EN, no
0.66770643,0.9105263,f1943_1_cough,cough,f1943, female,42, United States of America, EN, no
0.8623704,0.57738847,m1726_0_throatclearing,throatclearing,m1726, male,45, Italy, IT, no
0.39072806,0.021399833,f1849_0_sniff,sniff,f1849, female,25, United States of America, EN, no
0.3506951,0.69071376,f1148_0_laughter,laughter,f1148, female,24, United States of America, EN, no
0.6151143,0.7856099,m0024_0_throatclearing,throatclearing,m0024, male,33, United States of America, EN, no
0.83258396,0.64561844,m2995_0_throatclearing,throatclearing,m2995, male,21, Brazil, PT, no
0.4484899,0.26133266,m1793_0_sniff,sniff,m1793, male,44, India, TA, no
0.7974352,0.22319946,f1204_0_sigh,sigh,f1204, female,25, United States of America, EN, no
0.45791933,0.5946554,f0516_0_cough,cough,f0516, female,32, United States of America, EN, no
0.49939984,0.07970967,m3124_0_sniff,sniff,m3124, male,32, United States of America, EN, no
0.44272536,0.013694128,f1376_0_sniff,sniff,f1376, female,33, United States of America, EN, no
0.6835297,0.2797963,m1005_0_sigh,sigh,m1005, male,24, United States of America, EN, yes
0.438413,0.16163509,m2736_0_sniff,sniff,m2736, male,36, United States of America, EN, no
0.42266294,0.74922127,m2214_0_cough,cough,m2214, male,67, United States of America, EN, no
0.5770528,0.6762671,f1654_0_cough,cough,f1654, female,32, United States of America, EN, no
0.6276851,0.19810687,m2266_0_sniff,sniff,m2266, male,30, Bangladesh, BN, no
0.01755856,0.45573664,f1300_0_laughter,laughter,f1300, female,34, United States of America, EN, no
0.5732231,0.9053441,f2901_0_cough,cough,f2901, female,21, United States of America, EN, no
0.9259009,0.59697795,m0439_0_throatclearing,throatclearing,m0439, male,46, United States of America, EN, no
0.34683946,0.5293197,f1315_0_laughter,laughter,f1315, female,27, India, TE, no
0.5452781,0.31049106,f3355_0_sneeze,sneeze,f3355, female,53, United States of America, EN, no
0.70089436,0.29533798,m1863_0_sniff,sniff,m1863, male,36, India, HI, no
0.2655415,0.6421891,f0809_0_laughter,laughter,f0809, female,39, United States of America, EN, no
0.6102318,0.8563045,f0671_0_throatclearing,throatclearing,f0671, female,43, United States of America, EN, no
0.050652783,0.5058451,f3055_0_laughter,laughter,f3055, female,39, United States of America, EN, no
0.5809924,0.57598275,m1135_0_throatclearing,throatclearing,m1135, male,30, United States of America, EN, no
0.81920433,0.3140471,m0731_0_sigh,sigh,m0731, male,30, United States of America, EN, no
0.6463376,0.929358,f0930_0_cough,cough,f0930, female,23, United States of America, EN, no
0.5104761,0.08560025,f0942_0_sniff,sniff,f0942, female,41, United States of America, EN, no
0.5827161,0.5311223,m0885_0_cough,cough,m0885, male,25, United States of America, EN, yes
0.38865808,0.0889585,f3347_0_sniff,sniff,f3347, female,34, United States of America, EN, no
0.9460044,0.6414926,m0440_0_throatclearing,throatclearing,m0440, male,50, Great Britain, EN, no
0.660684,0.86829704,f1582_0_cough,cough,f1582, female,20, United States of America, ES, no
0.6875207,0.1479158,m2689_1_sigh,sigh,m2689, male,33, United States of America, EN, no
0.5786467,0.7966678,m1167_0_cough,cough,m1167, male,29, India, TE, no
0.59373546,0.34559542,m0620_0_sneeze,sneeze,m0620, male,39, United States of America, EN, no
0.79930973,0.55707836,m1342_0_throatclearing,throatclearing,m1342, male,42, United States of America, EN, no
0.4286191,0.8235696,m0225_0_cough,cough,m0225, male,23, Italy, IT, no
0.39063495,0.2326466,m0257_0_sniff,sniff,m0257, male,34, United States of America, EN, no
0.5758721,0.69255996,m2492_0_cough,cough,m2492, male,25, Brazil, PT, no
0.80047935,0.35763988,m1445_0_sniff,sniff,m1445, male,27, Brazil, PT, no
0.79604393,0.733368,f2959_0_throatclearing,throatclearing,f2959, female,36, United States of America, EN, no
0.11657719,0.43096554,f2901_0_laughter,laughter,f2901, female,21, United States of America, EN, no
0.69232017,0.7687378,f2171_0_sneeze,sneeze,f2171, female,67, United States of America, EN, no
0.028082747,0.47064683,f2914_0_laughter,laughter,f2914, female,47, United States of America, EN, no
0.642586,0.4883603,m2491_0_sneeze,sneeze,m2491, male,31, India, TA, no
0.8045999,0.34392655,m2396_0_sigh,sigh,m2396, male,36, United States of America, EN, no
0.64337564,0.27390808,f3208_0_laughter,laughter,f3208, female,25, India, TA, yes
0.73175025,0.6002895,m2865_0_sneeze,sneeze,m2865, male,27, India, TE, no
0.6388971,0.6624884,m1528_0_throatclearing,throatclearing,m1528, male,26, India, TA, no
0.5860396,0.56060505,m3191_0_sneeze,sneeze,m3191, male,34, Germany, IT, no
0.17545961,0.5581411,m3057_0_laughter,laughter,m3057, male,43, United States of America, EN, no
0.54695076,0.48152745,m1750_0_sigh,sigh,m1750, male,35, India, TA, no
0.05703804,0.43558443,f1714_0_laughter,laughter,f1714, female,25, United States of America, EN, no
0.8275604,0.30908376,m2689_0_sigh,sigh,m2689, male,33, United States of America, EN, no
0.1368867,0.428321,f1701_0_laughter,laughter,f1701, female,28, United States of America, EN, no
0.44077462,0.40001127,f2806_0_sigh,sigh,f2806, female,36, Canada, HI, no
0.8008332,0.756043,f1719_0_throatclearing,throatclearing,f1719, female,25, Canada, EN, no
0.9722708,0.5822586,m0561_0_throatclearing,throatclearing,m0561, male,33, United States of America, EN, no
0.6110146,0.19588323,f1225_0_throatclearing,throatclearing,f1225, female,30, United States of America, AR, no
0.8557638,0.6159705,m0997_0_cough,cough,m0997, male,22, United Kingdom, EN, no
0.72809464,0.12512228,m1611_0_sigh,sigh,m1611, male,26, Italy, IT, no
0.8390214,0.79514873,f0822_0_cough,cough,f0822, female,21, Italy, IT, no
0.4276613,0.23925497,f0850_0_sniff,sniff,f0850, female,28, United States of America, EN, no
0.38315642,0.6828449,m1263_0_throatclearing,throatclearing,m1263, male,20, United States of America, EN, no
0.15923537,0.5182012,m2429_0_laughter,laughter,m2429, male,22, Italy, IT, no
0.13574106,0.44901642,f0892_0_laughter,laughter,f0892, female,23, United States of America, EN, no
0.32101205,0.10897333,f2117_0_sniff,sniff,f2117, female,31, Brazil, PT, no
0.14502007,0.4741087,f0887_0_laughter,laughter,f0887, female,55, United States of America, EN, no
0.44345337,0.17673154,m1557_0_sniff,sniff,m1557, male,28, India, TA, no
0.15176377,0.4758023,f2676_0_laughter,laughter,f2676, female,40, United States of America, EN, no
0.59635884,0.08043922,m0345_0_sniff,sniff,m0345, male,45, United Kingdom, EN, no
0.52946734,0.88682866,m2580_0_cough,cough,m2580, male,28, Brazil, PT, no
0.46353948,0.8224305,m0667_0_cough,cough,m0667, male,42, United States of America, EN, no
0.06309679,0.38447833,m0135_0_laughter,laughter,m0135, male,23, United States of America, KO, no
0.6568873,0.5954972,m0750_0_sneeze,sneeze,m0750, male,25, United States of America, EN, no
0.6068806,0.48422906,m1250_0_sneeze,sneeze,m1250, male,30, United States of America, EN, no
0.9183662,0.7256045,f1052_0_throatclearing,throatclearing,f1052, female,41, United States of America, EN, no
0.1300985,0.6023476,m0120_0_laughter,laughter,m0120, male,28, India, TA, yes
0.3922833,0.49064732,m2674_0_laughter,laughter,m2674, male,32, India, EN, no
0.34542358,0.50735116,f2054_0_sneeze,sneeze,f2054, female,21, Brazil, PT, no
0.5819502,0.53067505,m0885_0_laughter,laughter,m0885, male,25, United States of America, EN, yes
0.53389835,0.8484008,m0808_0_cough,cough,m0808, male,22, Italy, IT, no
0.7028038,0.10976913,m1173_0_sigh,sigh,m1173, male,33, India, ML, no
0.6133626,0.42588475,m2940_0_sneeze,sneeze,m2940, male,34, Canada, EN, no
0.46671686,0.65637696,m1399_0_laughter,laughter,m1399, male,30, India, TA, no
