tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health
0.810386,0.32254073,f2451_0_sigh,sigh,f2451, female,32, United States of America, EN, no
0.6904405,0.34892958,m1768_0_throatclearing,throatclearing,m1768, male,22, India, ML, no
0.7652423,0.49080124,m1789_0_sigh,sigh,m1789, male,31, India, HI, no
0.11703045,0.7357295,m0875_0_laughter,laughter,m0875, male,29, United States of America, EN, no
0.79366046,0.33682615,f1588_0_sigh,sigh,f1588, female,31, United States of America, EN, no
0.7557846,0.04661141,m2800_0_sniff,sniff,m2800, male,34, United Kingdom, EN, no
0.7649706,0.7559944,f1144_0_throatclearing,throatclearing,f1144, female,57, United States of America, EN, no
0.45499483,0.46209183,f0646_0_throatclearing,throatclearing,f0646, female,28, American Samoa, EN, yes
0.8453462,0.6775977,m1102_0_throatclearing,throatclearing,m1102, male,43, United States of America, EN, no
0.8030977,0.68326646,m0484_0_throatclearing,throatclearing,m0484, male,52, United States of America, EN, no
0.12894468,0.83477587,f0862_0_laughter,laughter,f0862, female,24, United States of America, EN, no
0.6508903,0.39322558,f0859_1_sneeze,sneeze,f0859, female,27, Australia, EN, no
0.19647789,0.79221433,f2686_0_laughter,laughter,f2686, female,38, India, ML, no
0.8580624,0.3078447,f2333_0_sigh,sigh,f2333, female,42, United States of America, EN, no
0.7899666,0.06912983,m0417_0_sniff,sniff,m0417, male,41, United States of America, EN, no
0.6623427,0.8555532,f1692_0_cough,cough,f1692, female,74, United States of America, EN, no
0.82399917,0.2312147,m2132_0_sigh,sigh,m2132, male,38, United States of America, EN, no
0.6464026,0.9282922,m1277_0_cough,cough,m1277, male,26, Brazil, PT, no
0.5173577,0.54844946,m0611_0_sneeze,sneeze,m0611, male,39, India, TA, no
0.7474735,0.99245983,f0080_0_cough,cough,f0080, female,49, United States of America, EN, no
0.6650658,0.8695244,m2782_0_cough,cough,m2782, male,22, United States of America, EN, no
0.6794811,0.93237776,m0135_0_cough,cough,m0135, male,23, United States of America, KO, no
0.09302493,0.7305227,m1134_0_laughter,laughter,m1134, male,59, India, TA, no
0.61370564,0.59713864,m0644_0_sneeze,sneeze,m0644, male,34, Italy, IT, no
0.8274426,0.91786444,f0606_0_cough,cough,f0606, female,36, United States of America, EN, no
0.76903653,0.1078912,m3234_0_sniff,sniff,m3234, male,52, Italy, IT, no
0.7229767,0.05147099,m1483_0_sniff,sniff,m1483, male,20, United States of America, EN, no
0.69285643,0.7425771,m0799_0_laughter,laughter,m0799, male,29, India, EN, yes
0.60199434,0.22531958,f0674_0_sniff,sniff,f0674, female,38, United States of America, EN, yes
0.8686392,0.25661635,f3118_0_sigh,sigh,f3118, female,21, United Kingdom, EN, no
0.85491395,0.3262625,m2105_0_sigh,sigh,m2105, male,31, United States of America, EN, no
0.7766379,0.9315432,f1014_0_cough,cough,f1014, female,31, United States of America, EN, no
0.093127325,0.7757401,m2968_0_laughter,laughter,m2968, male,55, United Kingdom, NL, no
0.42781138,0.7147904,m3274_0_laughter,laughter,m3274, male,24, Italy, IT, no
0.7214332,0.17251945,f0324_0_sniff,sniff,f0324, female,49, Brazil, PT, no
0.753787,0.018561253,m2176_0_sniff,sniff,m2176, male,32, United States of America, EN, no
0.8058001,0.91061884,f0448_0_throatclearing,throatclearing,f0448, female,32, Italy, FA, no
0.85211986,0.21063855,m2894_0_sigh,sigh,m2894, male,39, United States of America, EN, no
0.77012837,0.092734866,f2664_0_sneeze,sneeze,f2664, female,24, Brazil, PT, no
0.630954,0.08934828,m0831_0_sniff,sniff,m0831, male,21, United States of America, EN, no
0.58865666,0.53720874,m2384_0_sneeze,sneeze,m2384, male,42, United States of America, EN, no
0.22624214,0.76888365,m1768_0_laughter,laughter,m1768, male,22, India, ML, no
0.71048814,0.15829985,f0984_0_sniff,sniff,f0984, female,38, Canada, EN, no
0.90882725,0.687872,m1188_0_throatclearing,throatclearing,m1188, male,37, United States of America, EN, no
0.73274505,0.4034039,f0950_0_sigh,sigh,f0950, female,59, United States of America, EN, no
0.6445681,0.48786998,f3331_0_sneeze,sneeze,f3331, female,32, United States of America, EN, no
0.57450163,0.33927166,f0480_0_sneeze,sneeze,f0480, female,61, United States of America, EN, no
0.7863567,0.4436216,f2466_0_sigh,sigh,f2466, female,32, Spain, ES, yes
0.72324336,0.3525823,m2667_0_sigh,sigh,m2667, male,43, Spain, ES, no
0.18216674,0.7990561,f2287_0_laughter,laughter,f2287, female,31, United States of America, EN, no
0.6353492,0.45063284,m0135_0_sneeze,sneeze,m0135, male,23, United States of America, KO, no
0.778101,0.67176384,m1566_0_throatclearing,throatclearing,m1566, male,27, Brazil, PT, no
0.16001163,0.725122,m3029_0_laughter,laughter,m3029, male,38, United States of America, EN, no
0.08115064,0.8284041,f2292_0_laughter,laughter,f2292, female,36, United States of America, EN, no
0.6231966,0.30469382,f0821_0_sneeze,sneeze,f0821, female,33, United States of America, EN, no
0.67624855,0.32119954,m0160_0_sneeze,sneeze,m0160, male,23, Italy, IT, no
0.50517553,0.5340398,m1460_0_sneeze,sneeze,m1460, male,29, India, HI, no
0.841783,0.692084,m0264_0_throatclearing,throatclearing,m0264, male,48, United States of America, EN, no
0.82734495,0.24806516,f1931_0_sigh,sigh,f1931, female,25, United States of America, EN, no
0.797713,0.24444127,f2179_0_sigh,sigh,f2179, female,21, Brazil, PT, no
0.7616961,0.68589854,m0013_0_throatclearing,throatclearing,m0013, male,37, Netherlands, NL, no
0.7224116,0.77524287,m1595_0_throatclearing,throatclearing,m1595, male,40, United States of America, EN, no
0.11577757,0.7571757,m1535_0_laughter,laughter,m1535, male,60, United States of America, EN, no
0.7657315,0.2590332,m2378_0_sigh,sigh,m2378, male,25, Italy, IT, no
0.79856443,0.2459864,m3164_0_sigh,sigh,m3164, male,31, United States of America, EN, no
0.039556403,0.7516493,m1520_0_laughter,laughter,m1520, male,27, United States of America, EN, no
0.8536402,0.6965179,m0297_0_throatclearing,throatclearing,m0297, male,36, United States of America, EN, no
0.7755891,0.9927287,f1456_0_cough,cough,f1456, female,31, United States of America, EN, no
0.63489825,0.19508632,m2064_0_sniff,sniff,m2064, male,34, Brazil, PT, no
0.42204788,0.6599219,f2608_0_laughter,laughter,f2608, female,38, United States of America, MS, no
0.61182415,0.88604194,m2016_0_cough,cough,m2016, male,32, United States of America, EN, no
0.7196393,0.07746326,f2481_0_sniff,sniff,f2481, female,60, United States of America, EN, no
0.80258185,0.93147314,f0244_0_cough,cough,f0244, female,32, Canada, EN, no
0.7211757,0.11433147,f0236_0_sniff,sniff,f0236, female,23, United Kingdom, EN, no
0.81913525,0.74160594,f0569_0_throatclearing,throatclearing,f0569, female,42, United States of America, EN, no
0.47829497,0.43581748,m3025_0_sigh,sigh,m3025, male,30, India, HI, yes
0.6808388,0.26851764,m2534_0_sniff,sniff,m2534, male,45, India, HI, no
0.48379663,0.47475705,m2239_0_sigh,sigh,m2239, male,27, India, TA, no
0.7010094,0.10298151,f1174_0_sniff,sniff,f1174, female,26, India, TA, yes
0.5359079,0.46008682,m3326_0_sniff,sniff,m3326, male,61, United States of America, EN, no
0.6128671,0.7634738,m3354_0_cough,cough,m3354, male,34, United States of America, EN, no
0.457501,0.5559343,f2038_0_sigh,sigh,f2038, female,46, United States of America, EN, no
0.5088506,0.48632604,f1870_0_sigh,sigh,f1870, female,28, United States of America, EN, no
0.50099665,0.6564991,f0314_0_laughter,laughter,f0314, female,32, Estonia, ET, no
0.5217994,0.5330159,m0758_0_throatclearing,throatclearing,m0758, male,33, Italy, IT, no
0.66223997,0.4261486,f3241_0_sneeze,sneeze,f3241, female,53, United States of America, EN, no
0.7790994,0.88221496,f2926_1_throatclearing,throatclearing,f2926, female,58, United States of America, ZH, no
0.4127022,0.6866058,m2457_0_laughter,laughter,m2457, male,24, United States of America, ES, no
0.84643507,0.79355025,f1298_0_throatclearing,throatclearing,f1298, female,21, United States of America, EN, no
0.16313913,0.7887525,m2442_0_laughter,laughter,m2442, male,19, India, TE, no
0.8077545,0.2300181,m2726_0_sigh,sigh,m2726, male,31, Brazil, PT, no
0.5228051,0.61960965,f2714_0_sneeze,sneeze,f2714, female,31, Brazil, PT, yes
0.94820046,0.67935896,m2883_0_throatclearing,throatclearing,m2883, male,21, Italy, IT, no
0.7515865,0.39730582,f1683_0_sigh,sigh,f1683, female,32, United States of America, EN, no
0.61174345,0.8476365,m2189_0_cough,cough,m2189, male,20, United States of America, EN, no
0.9255395,0.64908797,m0132_0_throatclearing,throatclearing,m0132, male,39, United States of America, EN, no
0.5698992,0.53327274,f0951_0_sneeze,sneeze,f0951, female,27, United States of America, EN, no
0.81343037,0.25124902,f0811_0_sigh,sigh,f0811, female,39, United States of America, EN, no
0.12566432,0.8563369,m0316_0_laughter,laughter,m0316, male,22, Brazil, PT, no
0.8506602,0.3077735,m1482_0_sigh,sigh,m1482, male,38, United States of America, EN, no
0.13935116,0.7915997,m0303_0_laughter,laughter,m0303, male,27, United States of America, EN, no
0.84861493,0.93627197,f1099_0_cough,cough,f1099, female,31, United States of America, EN, no
0.13522078,0.81663257,f2455_0_laughter,laughter,f2455, female,34, Canada, EN, no
0.66499484,0.56937456,m0045_0_sneeze,sneeze,m0045, male,23, United States of America, ES, no
0.676487,0.31097984,m2870_0_throatclearing,throatclearing,m2870, male,30, United States of America, EN, no
0.81582135,0.7917398,f1685_0_throatclearing,throatclearing,f1685, female,25, United States of America, EN, no
0.73351175,0.1369565,f0909_0_sniff,sniff,f0909, female,34, United States of America, ES, no
0.6626635,0.6049943,m3258_0_sigh,sigh,m3258, male,63, United States of America, EN, no
0.77666694,0.4515651,m2044_0_sigh,sigh,m2044, male,20, United States of America, EN, no
0.8519323,0.7644854,f2836_0_throatclearing,throatclearing,f2836, female,28, Canada, EN, no
0.9719932,0.68186694,m0345_0_throatclearing,throatclearing,m0345, male,45, United Kingdom, EN, no
0.819721,0.23351969,f3059_0_sigh,sigh,f3059, female,35, Brazil, PT, no
0.7910655,0.78581107,f1401_0_throatclearing,throatclearing,f1401, female,33, United States of America, EN, no
0.08921776,0.80248535,f0149_0_laughter,laughter,f0149, female,49, France, TR, no
0.80288094,0.3415114,f2245_0_sigh,sigh,f2245, female,26, United States of America, EN, no
0.6642745,0.17242889,f2938_0_sniff,sniff,f2938, female,22, Brazil, PT, no
0.6209049,0.5459998,m2971_0_sneeze,sneeze,m2971, male,42, Phillipines, EN, no
0.05574348,0.83899593,f2209_0_laughter,laughter,f2209, female,19, Italy, IT, no
0.66383195,0.25894812,m1828_0_sniff,sniff,m1828, male,58, United States of America, EN, no
0.65710115,0.28111285,f2030_0_sneeze,sneeze,f2030, female,26, United States of America, EN, no
0.7328357,0.088651165,m1950_1_sniff,sniff,m1950, male,58, United States of America, EN, no
0.7022161,0.23517838,f2398_0_sniff,sniff,f2398, female,37, United States of America, EN, no
0.63247,0.3439221,f2739_1_sneeze,sneeze,f2739, female,24, Italy, IT, no
0.9558508,0.6448611,m2809_0_throatclearing,throatclearing,m2809, male,33, United States of America, EN, no
0.72134537,0.45351186,f1847_0_sigh,sigh,f1847, female,26, United States of America, EN, no
0.9072651,0.7413425,f0510_0_throatclearing,throatclearing,f0510, female,65, United States of America, EN, no
0.71589345,0.1988216,f1802_0_sniff,sniff,f1802, female,57, United States of America, EN, no
0.7949616,0.4680827,f2054_0_laughter,laughter,f2054, female,21, Brazil, PT, no
0.7415311,0.89242876,f1870_0_cough,cough,f1870, female,28, United States of America, EN, no
0.20465201,0.8418216,m0702_0_laughter,laughter,m0702, male,51, United States of America, EN, no
0.14508574,0.7042688,m0717_0_laughter,laughter,m0717, male,26, India, ML, no
0.75359344,0.9629814,f2275_0_cough,cough,f2275, female,57, United States of America, EN, no
0.763878,0.8249128,m0721_0_throatclearing,throatclearing,m0721, male,42, United States of America, EN, no
0.7365255,0.6261678,m3082_0_cough,cough,m3082, male,20, Brazil, PT, no
0.46899742,0.59875107,f0281_0_sneeze,sneeze,f0281, female,19, Italy, IT, no
0.6438903,0.84524137,m1635_0_cough,cough,m1635, male,28, United States of America, EN, no
0.69862616,0.110295,f2207_0_sniff,sniff,f2207, female,54, United States of America, EN, no
0.67854166,0.046598658,m0055_0_sniff,sniff,m0055, male,31, Brazil, PT, no
0.6270724,0.8686523,m2690_0_cough,cough,m2690, male,28, United Kingdom, HU, no
0.6295425,0.4860202,m1963_1_sneeze,sneeze,m1963, male,30, United States of America, EN, no
0.5213145,0.45543334,m1365_0_cough,cough,m1365, male,32, United Kingdom, EN, yes
0.42884988,0.52029365,f3213_0_sigh,sigh,f3213, female,27, United States of America, EN, no
0.6829004,0.058279783,m0505_0_sniff,sniff,m0505, male,38, United States of America, EN, no
0.66309345,0.8358931,m0577_0_cough,cough,m0577, male,33, United States of America, EN, no
0.6908471,0.18393946,f3145_0_sniff,sniff,f3145, female,30, United States of America, EN, no
0.62705916,0.560991,m0761_0_sneeze,sneeze,m0761, male,21, Italy, IT, no
0.88460684,0.2904821,f1964_1_sigh,sigh,f1964, female,43, United States of America, EN, no
0.095115736,0.7651599,m1992_0_laughter,laughter,m1992, male,25, Italy, IT, no
0.72187424,0.46734422,m2150_0_sigh,sigh,m2150, male,55, United States of America, EN, no
0.76527864,0.41092294,f2351_0_sigh,sigh,f2351, female,25, Italy, IT, no
0.8905239,0.74388564,f0890_0_throatclearing,throatclearing,f0890, female,42, United States of America, EN, no
0.6337106,0.30279443,m2458_0_sneeze,sneeze,m2458, male,30, Brazil, PT, no
0.8026275,0.5021774,f1288_0_sigh,sigh,f1288, female,23, United States of America, PA, no
0.624506,0.73444563,f2288_0_cough,cough,f2288, female,62, United States of America, EN, no
0.1702717,0.8056922,f1020_0_laughter,laughter,f1020, female,25, Brazil, PT, no
0.43836933,0.6962019,m2167_0_throatclearing,throatclearing,m2167, male,21, United States of America, EN, no
0.58681905,0.9350504,m1938_0_cough,cough,m1938, male,63, United States of America, EN, no
0.9525593,0.6864081,m2310_0_throatclearing,throatclearing,m2310, male,31, United States of America, EN, no
0.63714254,0.4143843,f2112_0_sneeze,sneeze,f2112, female,41, Italy, IT, no
0.9485705,0.6693638,m0825_0_throatclearing,throatclearing,m0825, male,36, United States of America, EN, no
0.9633599,0.71983004,f2356_0_throatclearing,throatclearing,f2356, female,24, Italy, IT, no
0.6016843,0.917398,m0976_0_laughter,laughter,m0976, male,28, Brazil, PT, no
0.52957153,0.49404928,m1596_0_sigh,sigh,m1596, male,32, India, BN, no
0.7623331,0.28650528,m1918_0_sigh,sigh,m1918, male,37, United States of America, EN, no
0.73703486,0.17673732,m1275_0_sniff,sniff,m1275, male,28, Italy, IT, no
0.7639799,0.46823993,f1288_1_sigh,sigh,f1288, female,23, United States of America, PA, no
0.6406259,0.7253832,m1316_0_sneeze,sneeze,m1316, male,50, United Kingdom, EN, no
0.67002624,0.1410241,f2635_0_sniff,sniff,f2635, female,57, Iran, FA, no
0.07006842,0.7459418,f1268_0_laughter,laughter,f1268, female,38, United States of America, EN, no
0.6486715,0.9447082,m1207_0_cough,cough,m1207, male,22, United States of America, EN, no
0.6590576,0.14424671,m0467_0_sniff,sniff,m0467, male,26, United States of America, EN, no
0.7893361,0.98908645,f3055_0_cough,cough,f3055, female,39, United States of America, EN, no
0.7009108,0.17372216,f1690_0_sniff,sniff,f1690, female,19, United States of America, EN, no
0.8077628,0.42034402,f2433_0_sigh,sigh,f2433, female,22, Brazil, PT, no
0.6602247,0.0351758,f3027_0_sniff,sniff,f3027, female,23, United States of America, EN, no
0.9607749,0.66328067,m3278_0_throatclearing,throatclearing,m3278, male,30, Brazil, PT, no
0.04247054,0.82413155,f2785_0_laughter,laughter,f2785, female,51, India, TA, no
0.8270516,0.42256936,f1964_0_sigh,sigh,f1964, female,43, United States of America, EN, no
0.68378836,0.1983935,f2365_0_sniff,sniff,f2365, female,31, United States of America, EN, no
0.7184087,0.72392946,m0643_0_sneeze,sneeze,m0643, male,32, United States of America, EN, no
0.7619391,0.03715651,m3192_0_sniff,sniff,m3192, male,31, United States of America, EN, no
0.59738773,0.79611564,m1757_0_cough,cough,m1757, male,44, United States of America, EN, no
0.042609364,0.78064436,f0961_0_laughter,laughter,f0961, female,33, United States of America, EN, no
0.64109904,0.23729517,m0137_0_sniff,sniff,m0137, male,35, United States of America, EN, no
0.04116266,0.80922467,f0974_0_laughter,laughter,f0974, female,30, United States of America, EN, no
0.7668062,0.548053,m0145_0_cough,cough,m0145, male,37, Ecuador, ES, no
0.88076085,0.48658037,m2780_0_sniff,sniff,m2780, male,23, United States of America, EN, no
0.6798178,0.73508304,m2802_0_cough,cough,m2802, male,41, Italy, IT, no
0.61265767,0.42128193,m2870_0_sniff,sniff,m2870, male,30, United States of America, EN, no
0.13733941,0.7357473,m1037_0_laughter,laughter,m1037, male,28, Italy, IT, no
0.27524903,0.71737456,m1022_0_laughter,laughter,m1022, male,18, Brazil, PT, no
0.6896281,0.11279849,f1960_0_sniff,sniff,f1960, female,58, United States of America, EN, no
0.78822625,0.7780638,f3049_0_throatclearing,throatclearing,f3049, female,24, Brazil, PT, no
0.66583204,0.7405516,m0833_0_cough,cough,m0833, male,31, United States of America, EN, no
0.5548123,0.70036477,f3247_0_throatclearing,throatclearing,f3247, female,34, United States of America, EN, no
0.054421853,0.81974655,f1434_0_laughter,laughter,f1434, female,28, United States of America, EN, no
0.6741273,0.33872807,f3336_0_sneeze,sneeze,f3336, female,61, United States of America, EN, no
0.6233039,0.36784145,m3201_0_throatclearing,throatclearing,m3201, male,44, Italy, AR, no
0.115309246,0.8238118,f0605_1_laughter,laughter,f0605, female,31, United States of America, GU, no
0.62278485,0.71476513,f0986_0_cough,cough,f0986, female,38, India, TA, no
0.77509815,0.8543266,f1064_0_cough,cough,f1064, female,26, United States of America, EN, no
0.8004807,0.4586088,m2605_0_sigh,sigh,m2605, male,24, Brazil, PT, no
0.6347355,0.8877725,m2424_0_cough,cough,m2424, male,27, United States of America, EN, no
0.09366105,0.7183534,m2393_0_laughter,laughter,m2393, male,22, Brazil, PT, no
0.6596488,0.20183639,m3244_0_sniff,sniff,m3244, male,23, United States of America, EN, no
0.6028176,0.43692854,f0676_0_cough,cough,f0676, female,27, United States of America, EN, no
0.6691377,0.83629197,m3076_0_throatclearing,throatclearing,m3076, male,66, United States of America, EN, no
0.7320716,0.011964132,f0604_0_sniff,sniff,f0604, female,61, United States of America, EN, no
0.667301,0.7899264,f1534_0_cough,cough,f1534, female,24, United States of America, VI, no
0.637706,0.9189696,m2174_0_cough,cough,m2174, male,23, United Kingdom, LT, no
0.521645,0.5239778,m2329_0_sneeze,sneeze,m2329, male,23, United Kingdom, EN, no
0.71254474,0.09331085,f0354_0_sniff,sniff,f0354, female,36, United States of America, EN, no
0.75041866,0.7430593,m2774_0_throatclearing,throatclearing,m2774, male,31, India, HI, no
0.7162006,0.6967599,f1981_0_throatclearing,throatclearing,f1981, female,41, United States of America, EN, no
0.67549396,0.57439977,m0198_0_sneeze,sneeze,m0198, male,29, Brazil, ES, no
0.64720803,0.40982786,m1498_0_sneeze,sneeze,m1498, male,22, United Kingdom, EN, no
0.6262933,0.5187273,f2679_0_sigh,sigh,f2679, female,61, United States of America, EN, no
0.5698422,0.555606,m0132_0_sneeze,sneeze,m0132, male,39, United States of America, EN, no
0.72118956,0.06846869,f1189_0_sniff,sniff,f1189, female,42, Canada, EN, no
0.49938354,0.47731355,f0698_0_laughter,laughter,f0698, female,33, India, ML, no
0.6981375,0.72628486,m2369_0_throatclearing,throatclearing,m2369, male,26, United States of America, EN, no
0.8682734,0.29751426,m2167_0_sigh,sigh,m2167, male,21, United States of America, EN, no
0.18795975,0.84531146,m1436_0_laughter,laughter,m1436, male,42, Brazil, PT, no
0.7709128,0.5430823,m1432_0_sneeze,sneeze,m1432, male,29, United States of America, EN, no
0.48273364,0.49825788,m1893_0_sneeze,sneeze,m1893, male,26, India, TA, no
0.72427195,0.076790884,m2099_0_sniff,sniff,m2099, male,24, United States of America, EN, no
0.33078513,0.7077962,m2706_0_laughter,laughter,m2706, male,24, United States of America, EN, no
0.42606154,0.7092733,m2713_0_laughter,laughter,m2713, male,18, Portugal, PT, no
0.93942416,0.69031405,f2076_0_throatclearing,throatclearing,f2076, female,34, United Kingdom, EN, no
0.8630677,0.23369685,f1942_0_sigh,sigh,f1942, female,59, United States of America, EN, no
0.94177544,0.68626904,m0981_0_throatclearing,throatclearing,m0981, male,50, United States of America, EN, no
0.5376845,0.58223987,f1303_0_sneeze,sneeze,f1303, female,50, United States of America, EN, no
0.71509117,0.00776132,m0279_0_sniff,sniff,m0279, male,37, India, HI, no
0.7446374,0.76663876,m2247_0_throatclearing,throatclearing,m2247, male,21, United States of America, EN, no
0.8859642,0.75394666,f2085_0_throatclearing,throatclearing,f2085, female,22, United States of America, EN, no
0.7871627,0.35219243,m3117_0_sigh,sigh,m3117, male,39, Spain, FR, no
0.7990891,0.9007003,f2059_0_cough,cough,f2059, female,32, United States of America, EN, no
0.6585811,0.85520273,m1419_0_cough,cough,m1419, male,29, India, EN, yes
0.7506774,0.6526084,m0972_0_throatclearing,throatclearing,m0972, male,34, Brazil, PT, no
0.85642415,0.7324017,f2201_0_throatclearing,throatclearing,f2201, female,42, United States of America, EN, no
0.7398158,0.12832817,m0729_0_sniff,sniff,m0729, male,40, Brazil, PT, no
0.69366664,0.3300566,m1906_0_laughter,laughter,m1906, male,18, Italy, IT, no
0.64134437,0.7013341,m0934_0_cough,cough,m0934, male,54, United States of America, EN, no
0.53903896,0.52799237,f3118_0_sneeze,sneeze,f3118, female,21, United Kingdom, EN, no
0.8358642,0.42948022,m2176_0_sigh,sigh,m2176, male,32, United States of America, EN, no
0.79839134,0.17271616,m0946_0_sniff,sniff,m0946, male,45, Spain, IT, no
0.7565002,0.31478345,f2377_0_sigh,sigh,f2377, female,48, Italy, IT, no
0.234214,0.68782794,f1904_0_laughter,laughter,f1904, female,19, Italy, IT, no
0.6378016,0.8661914,m0394_0_cough,cough,m0394, male,46, United States of America, EN, no
0.6102611,0.43192166,f2846_0_sneeze,sneeze,f2846, female,23, Netherlands, NL, no
0.7599973,0.8300056,f1163_0_cough,cough,f1163, female,28, United States of America, EN, no
0.7707394,0.1550635,f1111_0_sniff,sniff,f1111, female,32, United States of America, AR, no
0.6347645,0.683617,m2523_0_cough,cough,m2523, male,34, India, TA, no
0.73553944,0.53107065,f0703_0_sniff,sniff,f0703, female,24, United States of America, EN, yes
0.26809958,0.7588945,f2711_0_laughter,laughter,f2711, female,31, Italy, IT, no
0.8553835,0.2531621,f0923_0_sigh,sigh,f0923, female,49, United States of America, EN, no
0.7112073,0.025165292,f1441_0_sniff,sniff,f1441, female,32, United States of America, EN, no
0.08758226,0.71988904,m0047_0_laughter,laughter,m0047, male,31, United States of America, EN, no
0.6934138,0.10708966,f0253_0_sniff,sniff,f0253, female,35, United Kingdom, EN, no
0.809419,0.7169402,m2152_0_sneeze,sneeze,m2152, male,28, United States of America, EN, no
0.24933863,0.7704325,f0451_0_laughter,laughter,f0451, female,22, United States of America, EN, no
0.7654891,0.69361705,m1863_0_throatclearing,throatclearing,m1863, male,36, India, HI, no
0.4158223,0.7239176,f0444_0_laughter,laughter,f0444, female,35, United States of America, EN, no
0.75101626,0.07633459,m0560_0_sniff,sniff,m0560, male,36, United States of America, EN, no
0.78233707,0.9639876,f3152_0_cough,cough,f3152, female,60, United States of America, EN, no
0.72213346,0.36603856,f1786_0_sigh,sigh,f1786, female,49, United States of America, EN, no
0.6446298,0.640058,m2312_0_laughter,laughter,m2312, male,25, United States of America, EN, no
0.8300405,0.8004177,f1825_0_throatclearing,throatclearing,f1825, female,30, United States of America, EN, no
0.14029938,0.6994958,m2307_0_laughter,laughter,m2307, male,40, United States of America, ES, no
0.71657753,0.114670336,m0030_0_sniff,sniff,m0030, male,28, United States of America, EN, no
0.6711752,0.7271778,m0042_0_cough,cough,m0042, male,31, Brazil, PT, no
0.65908504,0.25659966,m2687_0_sniff,sniff,m2687, male,46, United Kingdom, EN, no
0.8126478,0.2540033,m2141_0_sigh,sigh,m2141, male,21, Italy, IT, no
0.60726947,0.48249364,m0833_0_sneeze,sneeze,m0833, male,31, United States of America, EN, no
0.56912106,0.4776775,m3121_0_throatclearing,throatclearing,m3121, male,39, Bulgaria, BG, no
0.79326844,0.9433037,f2665_0_throatclearing,throatclearing,f2665, female,29, India, GU, no
0.49234936,0.56989855,f1472_0_sneeze,sneeze,f1472, female,33, Brazil, PT, no
0.6391142,0.20513105,m2977_0_sniff,sniff,m2977, male,26, Italy, IT, no
0.79749644,0.36070895,f1299_0_sigh,sigh,f1299, female,44, United States of America, EN, no
0.49104887,0.7841178,f0085_0_sigh,sigh,f0085, female,28, United States of America, EN, no
0.63705486,0.509624,m1192_0_sneeze,sneeze,m1192, male,28, United States of America, EN, no
0.49459827,0.7910281,f3167_0_throatclearing,throatclearing,f3167, female,26, United States of America, EN, no
0.696801,0.3370209,f1867_0_sniff,sniff,f1867, female,32, United States of America, EN, no
0.8422966,0.33473673,m1098_0_sigh,sigh,m1098, male,45, United States of America, EN, no
0.78716063,0.27257544,m3120_0_sigh,sigh,m3120, male,25, India, TE, no
0.8191532,0.2442004,f3321_0_sigh,sigh,f3321, female,29, United States of America, EN, no
0.6289005,0.20992586,f1608_0_sniff,sniff,f1608, female,32, India, HI, no
0.14080934,0.81011933,f0619_0_laughter,laughter,f0619, female,35, United States of America, EN, no
0.6758289,0.15461868,m2718_0_sniff,sniff,m2718, male,34, France, FR, no
0.71057785,0.054194525,f2285_1_sniff,sniff,f2285, female,26, United States of America, EN, no
0.5758587,0.61985976,m2689_0_sneeze,sneeze,m2689, male,33, United States of America, EN, no
0.40760896,0.66979915,m0446_0_laughter,laughter,m0446, male,26, United States of America, EN, no
0.87425876,0.275256,f2422_0_sigh,sigh,f2422, female,27, Brazil, PT, no
0.75233823,0.7259854,m2733_1_throatclearing,throatclearing,m2733, male,31, United Kingdom, ML, no
0.17177731,0.79365766,f2305_0_laughter,laughter,f2305, female,26, United States of America, EN, no
0.95388883,0.67708266,m0589_2_throatclearing,throatclearing,m0589, male,36, United States of America, EN, no
0.6213883,0.20798457,m0911_0_sneeze,sneeze,m0911, male,27, Italy, EN, no
0.70443064,0.53039336,f1505_0_sneeze,sneeze,f1505, female,24, United States of America, EN, no
0.6751254,0.9324189,m2867_0_cough,cough,m2867, male,24, United Kingdom, EN, no
0.94535226,0.677538,m0478_0_throatclearing,throatclearing,m0478, male,41, United States of America, EN, no
0.71557176,0.1036902,m2815_0_sniff,sniff,m2815, male,32, France, FR, no
0.77830696,0.8112824,m1389_0_throatclearing,throatclearing,m1389, male,43, United States of America, EN, no
0.61496395,0.8294463,m1732_0_cough,cough,m1732, male,39, Taiwan, EN, no
0.6916008,0.16136016,f2300_0_sniff,sniff,f2300, female,58, United States of America, EN, no
0.62022877,0.6468636,m2797_0_cough,cough,m2797, male,34, United Kingdom, EN, no
0.6911266,0.8924312,m0120_0_cough,cough,m0120, male,28, India, TA, yes
0.85302794,0.36655578,m2062_0_sigh,sigh,m2062, male,25, Brazil, PT, no
0.73292947,0.9445312,f2622_0_cough,cough,f2622, female,55, United States of America, EN, no
0.85281163,0.7268819,f0649_0_throatclearing,throatclearing,f0649, female,34, United Kingdom, EN, no
0.6819646,0.0854313,m1210_0_sniff,sniff,m1210, male,19, Canada, EN, no
0.7969594,0.9529408,m1262_0_cough,cough,m1262, male,30, Australia, EN, no
0.495679,0.79635143,f2650_0_sniff,sniff,f2650, female,35, United States of America, EN, no
0.7588797,0.07334924,m0402_0_sniff,sniff,m0402, male,19, Italy, IT, no
0.607108,0.92447144,m0470_0_cough,cough,m0470, male,22, Brazil, PT, no
0.58609825,0.18173838,f3042_0_sniff,sniff,f3042, female,38, United States of America, EN, no
